sme_id,revenue,profit_margin,employee_count,sector,age_of_business,late_payments,debt_ratio,marketing_spend,credit_history,collateral_value
1472,40390.783464001965,0.1443385051494177,50,retail,24,0,0.449973528159364,730.0625449537183,349,36571.7413218696
1473,47212.28024941402,0.15365809433482383,84,beauty,3,0,0.1848392972055927,634.9566063904706,435,13915.899857885106
1474,50101.14428358516,0.07575764535223792,16,agriculture,16,1,0.18575321415963544,192.18016646269467,383,2906.770720796674
1475,38592.15979627922,0.09980886956104446,76,beauty,11,1,0.416690665137046,168.40472476305322,297,7810.010900144923
1476,68590.60080565918,0.06007910140100213,77,transport,4,0,0.2783504298295359,96.95883471355938,515,432.2188729541502
1477,47449.304830124514,0.218447088478034,39,retail,1,0,0.2823872214321061,269.1654437610317,831,925.1309201319826
1478,60535.17112122831,0.0026047140711772665,89,services,21,0,0.45493402261375077,261.30553821891687,494,1203.4975572934247
1479,37675.793282841565,0.2307513240321848,46,agriculture,22,0,0.49705509176879037,82.80487467161441,250,85898.20232844233
1480,42496.45842874363,0.24704445780839904,96,services,16,0,0.0,263.9675981500763,364,881.057797857717
1481,71620.79707999509,0.1288473589112165,88,agriculture,19,0,0.28068386178236326,332.51454215871524,319,861.5946126604327
1482,43384.50741689201,0.0,47,manufacturing,16,1,0.08846032077390048,60.50237991132209,315,622.733419803528
1483,145051.41395841422,0.12470826066228966,44,retail,11,0,0.24198099932140113,172.76480774336258,414,6903.043241857414
1484,43009.21506262162,0.14550710870978265,9,transport,8,1,0.29898957658288466,140.81075764275187,767,3692.031357694271
1485,54986.55790858359,0.07925812460497605,87,manufacturing,23,0,0.24677181403886764,147.77499231544846,315,15216.542928049128
1486,81545.9360842237,0.113934712433423,50,agriculture,1,1,0.14620868539954485,69.26068411945442,434,8159.102866768573
1487,34182.133084140514,0.2571136639204346,77,manufacturing,21,0,0.13859900434278072,34.4240480958803,458,375.93461421892476
1488,32735.788688301596,0.19654490136112188,60,tech,9,0,0.4091912083548375,81.09870230328072,725,888.0991080993673
1489,33674.67991292049,0.085280511993533,96,beauty,12,1,0.5302214709155786,72.50339214873298,260,23109.36261523787
1490,102013.3213232042,0.038168058128319735,15,services,22,0,0.0,196.87685938636778,709,2197.449465938127
1491,41058.496951790556,0.12710878776731602,36,tech,8,0,0.2508572000901726,199.45935735675593,610,17701.20025052535
1492,295220.22415052744,0.13505802544546933,63,retail,17,0,0.40979462060914756,190.5803297423316,256,2381.482752968221
1493,40912.41116241184,0.18473394311543215,69,agriculture,10,1,0.2951094359398727,48.551032508300956,261,698.2068164874584
1494,53971.91746087956,0.11252783012026386,86,manufacturing,7,1,0.13294700671416906,60.60353958862575,141,1891.4685813618416
1495,125497.68943603945,0.1858049702753303,80,tech,19,0,0.22833158939046333,90.6188140364918,279,697.7949604527154
1496,182354.89064716338,0.28546078280421605,41,tech,6,0,0.3453225356147787,151.1865356811997,402,1276.2365827489743
1497,191081.16387430122,0.20708507157109837,74,agriculture,21,1,0.25392118359294663,113.51261359447103,429,4029.463662468513
1498,98170.34182950613,0.1466338044868459,24,tech,24,0,0.292803009912216,190.28277964723978,662,6421.503989681884
1499,86560.49050920764,0.13717946702626937,82,services,24,0,0.29712592536275373,323.88102882980405,528,274.4346093092206
1500,66454.22074110119,0.125032880607409,49,retail,19,0,0.22135775855125572,66.72401638789188,449,2904.300907135644
1501,74063.56296369035,0.23264486387165012,18,manufacturing,18,0,0.4224853535956552,68.78485574195605,219,1236.5448977577973
1502,41066.4775643792,0.1060880587834088,7,transport,15,0,0.22837626047383497,165.38696803282915,174,1127.0713103882701
1503,38284.35459245593,0.15316558962999877,4,beauty,2,0,0.14917980116516372,138.98631721074827,773,3637.40912627241
1504,49726.89883996391,0.15358385313167597,90,retail,14,0,0.6344459150134797,268.9944773800843,760,1305.4749383312035
1505,46572.25456326388,0.11487510650319276,69,manufacturing,21,0,0.2883308865843874,149.3154717569049,222,23699.44697043134
1506,42288.3299305415,0.05392741164811293,60,services,10,0,0.0,597.2984972737273,752,17713.685543988206
1507,70532.17302058489,0.17260821525323677,55,agriculture,16,0,0.488211725600648,41.66661401156258,281,17548.827910075488
1508,82748.68210652252,0.14572972197012315,16,tech,7,1,0.4877293303820849,290.6656065289015,356,1418.896458786559
1509,51700.61067355599,0.1850168328605599,99,retail,8,0,0.3685763296735547,174.07059875300484,697,703.6293651882269
1510,119474.98573779405,0.11264797854925832,90,tech,10,0,0.3947452814731003,48.308095068539,682,3371.2702937327645
1511,35771.99827428252,0.23545749091691334,82,tech,15,1,0.6239613469002205,28.378521394710965,368,2379.099777989063
1512,46169.05767941713,0.08862583531517085,29,beauty,8,0,0.15557973540472536,60.33936721801386,592,1196.032677384235
1513,39254.21728149418,0.26984281988125247,23,agriculture,13,0,0.31998600809622174,390.4383839219905,279,511.0146862467199
1514,32380.455495920774,0.02766544431202167,14,manufacturing,12,0,0.5954554018576679,356.4468871995687,248,2800.9755497233486
1515,48161.421382062465,0.1804339045189824,79,manufacturing,8,1,0.6272353621452311,133.89795928563115,617,1626.0285113689722
1516,47434.71823386316,0.18328014777686363,49,tech,15,1,0.24508615306383943,111.0723302760301,247,8370.932403585488
1517,122776.78723441043,0.09431100524413823,33,beauty,12,1,0.60152262751337,74.82278139414409,779,8084.13741913336
1518,67908.3704943811,0.17970757565027087,25,tech,11,1,0.4203946051985425,127.7517010576328,108,15540.420894361048
1519,36592.150583098846,0.23956630688321112,21,services,19,0,0.5242821746802855,101.56212209448991,277,450.8148270622862
1520,160757.3906139293,0.0,17,tech,14,0,0.41547313547366793,582.8638588420765,494,5440.288989671847
1521,99049.65273261012,0.185192136524357,23,manufacturing,18,0,0.345816936579056,55.18855086371525,727,1001.0467090853508
1522,66067.6457773404,0.0,57,transport,13,0,0.6314080688854379,203.15112562217348,707,477.8890935858791
1523,45620.90845823842,0.08240346375337543,81,retail,4,0,0.22070850536433861,605.2593677729391,430,1567.2795812183865
1524,37086.99978831862,0.2640416455430662,58,agriculture,17,0,0.5853424710530957,275.79732125000703,155,14809.993527144035
1525,43393.39869344135,0.1092752576625562,14,beauty,19,0,0.6091033400591878,60.375212834804195,306,1705.3445810902374
1526,90393.94317487853,0.06782840249137191,93,tech,9,1,0.5044572481915127,43.21276086085541,204,31200.268824760264
1527,164831.04019999492,0.13614435897107227,20,services,23,0,0.28924065272834987,184.8456151621687,646,6790.757485270469
1528,125606.91867327709,0.2947534436714486,30,services,7,0,0.3366653021968527,167.40542491919052,820,1650.5507210336618
1529,41830.10740093734,0.021782242695578158,19,tech,1,0,0.10877915770906851,397.79121324300263,454,16984.77516705039
1530,35918.796260542986,0.07640830618524587,53,tech,7,0,0.23211300450852146,230.15621613263377,758,5814.41325667022
1531,52913.276376416994,0.25482021782257386,56,tech,7,0,0.39310676296577673,100.69821369254116,588,735.9490695326344
1532,32708.8669592964,0.2800391640476413,77,retail,20,0,0.08599315413500538,95.37611851773407,692,48445.94665127454
1533,57655.95824228008,0.14275981429968013,82,transport,7,0,0.25531330080028936,52.19954819676958,602,4399.37706888277
1534,46969.15179032044,0.06326631082313501,23,transport,8,1,0.5917242962352156,164.59558587907316,149,3066.1999972461963
1535,42121.68342015214,0.29670904512664115,62,tech,16,1,0.27684538908391754,48.252198877312765,186,826.0877437186712
1536,33375.753392371014,0.2616109674224438,33,agriculture,3,0,0.45504425032312745,307.3515720140115,802,17488.65040822018
1537,63626.46273571815,0.1975262891433563,18,retail,13,0,0.38497536825828277,237.77483845729932,402,6476.355064492291
1538,41287.97674191254,0.0931318355743806,73,retail,10,0,0.25384658452396475,231.82083267981977,100,7660.689490074251
1539,35588.91707768287,0.14656794614133742,33,transport,18,1,0.27674270117225525,51.54928346713485,480,1392.2869817719818
1540,30359.641559246636,0.13877479432686185,32,agriculture,7,0,0.32502978711624825,131.6345179711883,749,10416.54678578009
1541,49237.164365051314,0.17315959132309044,61,transport,21,0,0.0,108.69605526922581,747,11704.403182312964
1542,150418.95219073666,0.2515701006691935,54,beauty,21,1,0.44204622013132583,161.13541647309668,461,1093.1652234281407
1543,137683.75051234878,0.21155919287961822,17,beauty,5,0,0.2822429887418805,226.51480446076084,480,355.8519560178969
1544,42237.776812464355,0.07458367461106691,19,tech,23,0,0.44728757449033374,98.40802539765578,765,7129.950629199243
1545,40475.87303271162,0.24635475150136765,91,beauty,24,0,0.35823009203279343,101.41420605844546,261,281.4569698244161
1546,62117.087801813526,0.17191924980092088,70,manufacturing,22,0,0.2756160573787395,255.6839903394979,118,3744.4262006285658
1547,36785.512718720944,0.19809460571012413,99,transport,7,0,0.3296322942075223,60.123454888374695,342,1524.0588375521613
1548,57054.0205399234,0.2526578601495022,34,tech,22,0,0.33013664059926223,81.66870255930039,228,18545.784957098
1549,73515.90066985352,0.07218938253405141,84,tech,17,1,0.5214285149594706,149.10778976249193,275,1653.6399439868553
1550,99462.98521673534,0.1474922094905476,25,manufacturing,4,0,0.3093981739167986,304.8367228735169,508,15692.049440489809
1551,47832.877791097126,0.11279818140485494,68,agriculture,24,0,0.34322482614631294,68.37315038080062,183,1378.409853171632
1552,45999.91447266349,0.040249840224418076,74,tech,23,0,0.11071653259098377,621.265913066719,475,13359.546575958222
1553,37756.83485469237,0.17426969843234438,74,services,16,1,0.29294348275522786,50.37372909511484,321,65546.31793464911
1554,38205.77991648534,0.32580895861090964,88,agriculture,19,0,0.5181465152694735,512.9729215439249,424,600.6000822229921
1555,45620.99399168159,0.021194557884597287,85,retail,10,0,0.3643231509018222,387.48305515101106,550,4619.5546466317755
1556,58942.12021419051,0.14774035722653708,11,retail,3,0,0.13784818953561595,47.272027047006056,515,184088.81748778233
1557,80560.32354422347,0.19483800545523414,91,manufacturing,3,1,0.15392574961376923,40.21489021590068,756,3294.0834368144338
1558,38421.919195658455,0.1586154741159327,16,agriculture,17,0,0.18877568588839988,263.9847496704015,544,3270.4484833040005
1559,120853.93147669618,0.14208103632389818,90,manufacturing,10,0,0.4499446565390225,109.73617237156536,717,9727.8522991519
1560,44903.752493788015,0.059054854558792294,61,agriculture,17,0,0.4314810768438454,66.31674041802259,424,3170.4261694326347
1561,49360.76046300669,0.16629507200581145,94,agriculture,22,1,0.0,632.298104443716,622,230.24892542777332
1562,38953.09724555182,0.09702652160888514,80,beauty,17,0,0.28779214585738183,57.10422162633935,265,16292.025961161466
1563,31018.385916992145,0.0,7,retail,21,0,0.32214571505803746,82.96751303360854,807,147.75823329022884
1564,79065.19783161959,0.23362145543596113,16,services,4,1,0.15567847067110283,91.22065480123928,842,1595.292722234925
1565,72238.85251064762,0.217087007388943,99,agriculture,21,1,0.2414287504584165,15.806811236391926,758,18235.73890614544
1566,44744.267592993936,0.1536162683795756,16,tech,23,0,0.4996497823694546,159.66760847006603,337,1746.1809310048652
1567,51223.73342855806,0.16603522817439917,40,agriculture,6,1,0.3613264817721755,71.57552283899554,112,1053.0597585710057
1568,63707.09798477854,0.2252022608900893,12,tech,12,0,0.2250626039532242,283.8451638750249,830,11146.667549697968
1569,33512.40713768329,0.16570377597446578,35,services,22,0,0.27190374575879395,315.1378551121175,356,831.5802611808731
1570,41332.17751849303,0.213281228833292,21,services,20,1,0.26581903065066553,178.64074897468151,613,476.5923058066518
1571,74782.85261478022,0.12917624593883048,50,agriculture,17,0,0.34229327972782486,180.26667886391982,309,4499.722383230619
1572,35071.50944609897,0.24183886170017627,43,manufacturing,17,0,0.08554040156459883,169.16444539522783,583,2265.6456497663044
1573,56825.565202193335,0.17245500081528786,17,manufacturing,10,0,0.19953670503150794,84.7475343197846,464,461.50381882392253
1574,34500.028849220194,0.16358363605241116,32,retail,7,0,0.45530946747071144,90.7526468980968,324,7749.8503306933135
1575,62039.99784954231,0.06109572379015775,41,agriculture,16,0,0.2891150269561214,427.7682419791885,293,5983.323180328537
1576,49074.94340009666,0.1700869098011196,6,services,13,0,0.17251376208598118,267.2522998368644,295,1737.7865332950848
1577,33291.19535765486,0.0917631557753884,88,services,3,1,0.17870099375134296,175.01463300583634,499,1925.6175314040695
1578,95225.82364493281,0.1053202091430054,27,services,2,0,0.4081265403196028,239.85924235021304,156,6036.557107016688
1579,39077.036426901235,0.0929237060178715,20,transport,16,0,0.22232921020048257,141.33503081513888,724,17774.891127688024
1580,38356.87708848838,0.07536355476705424,25,beauty,6,1,0.3766355068629874,172.0796438810474,312,1950.4398394898865
1581,54372.00061552602,0.2987339982111873,66,retail,6,0,0.20597485186627845,238.79693082305505,378,7958.793838356125
1582,94171.09589872565,0.24319373433918823,9,agriculture,13,0,0.13050526610000182,28.2353670746526,479,6959.06444608069
1583,36654.294352686906,0.2844257251500983,92,agriculture,7,0,0.3366671937746179,306.4060350997178,216,11147.393013071427
1584,51107.047421666255,0.06439734863111052,53,beauty,5,0,0.28539284911297985,289.3023042673591,550,3162.0119534759506
1585,60827.49770836427,0.15498776249376248,61,transport,24,0,0.4027686507622959,79.47554611570321,698,758.62814431327
1586,70396.73064563004,0.05945446623571328,38,transport,7,0,0.43261864815470996,401.5299046483611,509,1489.5826666344701
1587,53771.78870245528,0.10130135859620551,3,services,2,0,0.2463049666869903,25.182471378512215,466,4985.4562295144115
1588,43467.12639718683,0.08573111116083974,84,services,17,0,0.3523400741026671,196.83434129612763,212,45601.530912085764
1589,38199.385139704515,0.23677088045090933,70,services,13,0,0.241678532181094,153.2309770979483,263,1442.2657091714668
1590,51649.73609316957,0.1222639225328768,97,retail,21,1,0.39504704461070816,115.86470106527965,103,9968.457783573804
1591,36245.772013129885,0.22478655335858116,55,transport,21,1,0.33501231916609625,150.73055848091872,729,1822.4104447363663
1592,30303.81168207009,0.19228846227119625,1,manufacturing,16,0,0.20642452239558384,236.55587705956282,122,3518.1942289760227
1593,61073.395039336494,0.31125471264733523,70,retail,20,0,0.19386331634722292,35.00690741780118,844,28943.33187194993
1594,80067.03501191162,0.046438904380219304,45,services,2,1,0.3403001887655753,330.55454127637114,701,9380.973977186177
1595,31133.72458455125,0.2381463267850759,98,services,5,0,0.47432865789788736,106.88796075166928,191,463.15005334957004
1596,36699.87354543034,0.23025086092805092,47,agriculture,18,1,0.4351944316809039,334.40815856640666,568,1263.0534789924643
1597,67459.68291840437,0.08186348133810756,79,agriculture,7,0,0.15854858940301422,248.34381630269942,254,19620.53531041
1598,190433.60207578764,0.22049933355312118,26,beauty,11,1,0.17432350559661658,105.1243449632275,726,3687.916944469204
1599,50229.18260767734,0.173530147411836,14,manufacturing,11,0,0.19642834326503672,139.28734685707946,306,532.0512506852676
1600,39142.36606623001,0.13407666180326144,54,services,22,0,0.21051556056230208,145.98975650573323,180,872.6820909573947
1601,46352.74553655557,0.09232451591196002,71,retail,17,0,0.027500984472134338,536.4687457673343,714,8563.294649683638
1602,110667.14057603983,0.09966233839855698,46,agriculture,16,0,0.418506480619458,59.59927267659213,582,13248.179448043531
1603,39992.916489597934,0.2934868467050148,31,retail,13,0,0.2316175896941971,104.53706678362656,691,3061.8756118558335
1604,38458.78318628506,0.15004779732702378,88,agriculture,22,0,0.3693111383846275,41.85660287577919,506,122145.80113150529
1605,41907.497242839556,0.20474910010720215,59,agriculture,5,0,0.25263629876743576,163.87871253594804,202,10262.261824740088
1606,37135.3776476179,0.09463704328327127,95,services,20,0,0.29655511495283243,90.12456682447717,339,2068.9125199882005
1607,52485.12207819072,0.09541029376448527,29,tech,16,0,0.19722211823842387,99.31164097253857,364,876.9420633287084
1608,133786.8300269444,0.22573893664749595,96,tech,22,0,0.2957613370052641,486.7508166828298,132,690.6778751243202
1609,57653.44116189539,0.05552966519139273,17,agriculture,22,0,0.1693131282278234,76.80766054885756,134,4930.1859319672885
1610,45201.40783548607,0.12093503624663099,14,retail,16,0,0.29687406708431435,130.63175855924948,348,1432.010145912458
1611,44582.09632951846,0.15238191877505625,36,transport,16,0,0.5185834612598934,102.83438392216175,149,36703.06813566341
1612,33509.62297547983,0.15779608212880367,58,manufacturing,14,0,0.3780907077241506,108.13016129835626,379,26888.869436779594
1613,79018.55935345385,0.13746347004886905,24,transport,6,0,0.34365778515395445,1362.9839928813044,251,7704.807943646621
1614,48253.511931559406,0.17770738467671462,63,tech,2,0,0.10203887729490085,37.04077905811631,758,508.52060741872333
1615,46394.259866235654,0.1984999029072468,91,retail,14,0,0.38508846030870003,248.4532836232688,650,1087.5379850901734
1616,531145.191663236,0.2014246281821531,25,tech,16,0,0.39966800765396304,1034.7330063108536,800,19604.536815491385
1617,56969.48318662125,0.08099373339325212,59,retail,23,0,0.34023985642983023,351.87240253300945,636,1281.0056343763854
1618,38908.5096297859,0.1301091431449842,32,transport,20,1,0.33214237376071964,154.09260184179288,834,16045.96348842253
1619,42644.945920400445,0.23363340033138563,82,retail,13,0,0.2789728209583714,58.07790761179802,329,6074.809347277814
1620,94158.64489710392,0.21262530313017106,18,beauty,15,0,0.3974103773733694,421.49986924769274,764,3221.417719563034
1621,52267.21501129234,0.053899838396325506,37,agriculture,12,0,0.5095515832479783,314.15194887565696,387,1038.7265602756997
1622,34083.79370481704,0.1746035930246541,26,beauty,9,0,0.3495792259358123,43.65186686805622,494,2587.9833827436555
1623,80851.06975801152,0.011524232543763252,9,services,18,0,0.15424242310846095,114.86700903939114,552,3961.872049489443
1624,39756.03780637952,0.15328544314422587,99,manufacturing,21,0,0.1657174283771167,56.54997966549311,719,14027.968243331907
1625,163308.50900524098,0.2828436911722184,64,manufacturing,14,1,0.40893598099064465,15.06514758466671,132,789.4974462508536
1626,89863.78087047028,0.08364750979117094,72,services,20,1,0.1554612892468919,55.50727068498919,462,2009.7683310188904
1627,42365.89492941041,0.09159738681558924,20,manufacturing,4,1,0.33015824809658545,161.47516939165266,210,3188.273089362747
1628,103367.9893223065,0.20348208471010015,54,retail,8,0,0.2481685887873764,236.09997585078975,220,8054.752239406343
1629,51242.7926945057,0.04200389393532476,86,retail,8,0,0.13916460699670408,114.5773839972101,115,763.0346886236497
1630,77529.77743980284,0.10570714790804725,83,beauty,22,0,0.42484043828613116,445.5459187552956,838,413.70175293410335
1631,62646.70505607837,0.19175087963072268,30,beauty,22,1,0.40601555805928435,338.171083016026,622,8192.2816481427
1632,38031.96506022273,0.10559999066174178,53,retail,16,0,0.09665260450979721,134.25995593578526,814,305.84435463957743
1633,40019.01992711689,0.133482100895232,92,retail,24,0,0.3722165193467742,121.25767780344144,813,20485.438018277193
1634,86899.85370118657,0.2020929997220524,99,services,10,0,0.35028899924240575,201.58108249557588,197,2359.2778460952777
1635,43934.9692849221,0.1795082258475593,63,agriculture,21,0,0.4256185803537768,146.30929972911622,215,292.5698309848954
1636,42953.89628498955,0.16867728774067814,11,tech,17,1,0.32501729079834635,47.439382337713134,570,1450.0737133198106
1637,37121.144107121,0.12626144045109727,31,agriculture,1,0,0.5140254212633477,117.17803117364735,538,5264.205176814087
1638,60662.88265050667,0.17590427806882686,49,transport,18,0,0.28100086777038386,252.7633709296749,380,1340.7016410982703
1639,191246.59043117883,0.14133871239301704,94,agriculture,10,0,0.25918584037737497,424.87381198350806,448,3071.878747385642
1640,36278.327337723866,0.18204639269480494,87,beauty,21,1,0.1537813683603239,319.9392446964692,331,9046.358215305556
1641,50301.36688100857,0.11521475824174152,19,agriculture,4,0,0.1599087138872987,193.91931259733667,210,2201.1043637522357
1642,113767.2029047689,0.13722017179343213,12,beauty,1,1,0.14632725014768422,476.2282775569271,451,731.0000186777968
1643,48219.156163588705,0.08070295452135902,15,transport,4,0,0.33275994681161586,208.33791117160254,111,1903.6416791982153
1644,61581.47551917219,0.14754946729956347,31,tech,4,1,0.2596351021985298,138.26331665501405,587,24890.965982899776
1645,36314.82931803717,0.09322993954598086,43,manufacturing,4,0,0.34960398399852827,484.42821360866526,632,37331.640543629954
1646,60811.387691876036,0.07201674848866045,37,tech,17,0,0.11861268683075943,264.0680742900677,738,144.042837660015
1647,46280.013480466165,0.16810628034987718,79,retail,9,0,0.1716461699739408,420.56644239592043,384,15314.29314514174
1648,84403.10713045343,0.1648917843100362,29,transport,19,0,0.16911849348367355,57.39255011583072,732,4338.2294110719195
1649,96738.28416601736,0.20480116144640007,26,retail,13,0,0.6253906102688525,74.57349109870164,735,11920.012850492662
1650,303696.1871069882,0.11982121012974306,2,beauty,4,1,0.2751478006632947,77.17502856153578,644,1305.4036856682199
1651,65976.88185171442,0.1785636992785729,84,retail,5,0,0.29004505173434203,171.64378293793752,491,210.10443901801443
1652,57730.87140387641,0.18855583005915644,15,retail,13,0,0.28838204891005903,638.728592660101,269,7163.351112768409
1653,54216.75888171141,0.18113416654821163,4,retail,23,0,0.5329243980298264,59.670782924483845,176,726.714803359213
1654,43666.3493349919,0.09220424220385004,86,manufacturing,16,0,0.05799908973758047,306.21638869702355,396,371.50463954940886
1655,58095.23824286466,0.1604554437589832,50,tech,22,1,0.2910150713528605,56.70969391288428,429,412.56671510691945
1656,44526.95052139271,0.1754898207238263,38,beauty,5,0,0.05659289244812318,807.5585186478622,162,7342.030172497195
1657,53576.42560162464,0.15050249268355592,23,retail,8,1,0.0,41.37507605154669,369,3674.523337098714
1658,106131.59479144932,0.003946563914024065,59,agriculture,16,1,0.18986400784625365,268.33609027359887,315,9640.218302271258
1659,36723.84098636114,0.1612342736781436,90,transport,1,0,0.36182457697552545,300.1553993706185,289,8132.412359748672
1660,93604.46182534096,0.30487717275780696,75,transport,23,0,0.18033289108887138,243.7160921615578,174,1585.412100962523
1661,106094.48387455844,0.12479725118701121,28,agriculture,6,1,0.35936477272876854,73.56727870138924,785,2681.923766151227
1662,47501.94849505244,0.0990346031501275,66,manufacturing,11,0,0.31597144567572405,63.747197502084596,609,1384.1530382382412
1663,31662.487611406228,0.17613439917979787,8,tech,16,0,0.2791401602296188,410.72360812386097,678,2174.400646459837
1664,40412.760652899575,0.17186647473266,29,transport,5,0,0.4897445339657487,343.34140630470273,192,698.6276376207285
1665,104562.6714561469,0.23349146157914902,11,services,16,0,0.2105945175228702,339.6136492216197,152,5354.681161705532
1666,49330.51777741758,0.061949229086377844,18,services,7,1,0.3570983132040416,374.1952021329219,595,14953.207786668783
1667,36778.556209886745,0.20119661768024946,55,transport,19,0,0.029536985738231603,43.42931437602564,193,875.7498188869708
1668,41630.467558357705,0.19132954428760243,50,retail,1,0,0.31481691563265884,42.403171590966274,724,20371.751057667672
1669,76945.87878887134,0.14004974241416177,14,transport,9,1,0.2614175944732957,86.74223926252836,328,3534.341372039524
1670,64786.43488415786,0.1737081122545183,74,manufacturing,18,1,0.12266303970174,101.1178709697891,349,4279.615570686455
1671,45417.6957310743,0.222062023711885,99,agriculture,13,0,0.3597748168092608,92.85491535984214,490,232.95742710621843
1672,43470.03020272987,0.21106207660199153,9,tech,15,1,0.18915734641471887,185.30412198056158,820,198.1662917730765
1673,43118.48039019319,0.06998864815483898,99,services,3,0,0.5598276865766347,362.20139417427083,281,3700.3198623128
1674,37384.74264494634,0.20741107307288392,11,services,24,1,0.0,117.30810306565644,366,9745.86320166537
1675,132818.34039782413,0.1454717976477237,63,agriculture,10,0,0.33723878126425255,77.30403942263075,380,1088.9065804391912
1676,44119.71210578313,0.15510118686108607,76,beauty,9,0,0.30640459116876656,284.3877092890354,766,36502.675960685745
1677,98779.47433398601,0.15512378937011861,67,transport,13,0,0.25787043666375536,118.44259457781143,182,8976.846778503315
1678,123515.84005074578,0.1394829907841218,53,retail,16,0,0.2206146449215482,161.7189426351964,285,763.1755797490688
1679,85102.07307852185,0.23341952479749456,39,tech,3,1,0.31029422998991335,113.7520862122927,750,3122.137057262596
1680,42574.34419825657,0.14413974281055517,78,beauty,22,0,0.4593286961440787,194.80056422868432,666,122442.11915179373
1681,60043.80203038786,0.07163177101317818,56,tech,23,1,0.049172173638580174,65.94866877590546,630,462.27224656303457
1682,49303.80361308856,0.12245291008211898,28,agriculture,15,1,0.17910196547847246,265.34152788862275,447,6584.047181216765
1683,37539.417020430505,0.16250863017673328,75,beauty,17,0,0.1424524298516789,144.5721424151118,522,1836.9891354627728
1684,57689.89260844938,0.23604503490079354,39,services,14,1,0.135406159541596,80.52333480857116,553,8607.11474695031
1685,35530.84331543746,0.19221662794641836,25,beauty,7,0,0.3514123508153139,226.95378105867277,366,19948.524695385444
1686,96758.1002555132,0.09046253048770692,21,transport,20,1,0.3884005927100773,80.46184498633743,606,1670.109324320217
1687,42140.043242954765,0.32396329416752245,10,tech,16,0,0.4597654303098056,83.35777795197615,241,15968.421704632325
1688,54386.871477901455,0.16853427176845856,43,agriculture,21,0,0.39076467489443767,56.768323255314804,415,83433.49207843213
1689,56543.24123817,0.23927735165993103,15,manufacturing,8,0,0.4029212886362649,37.98283213736663,775,3292.531846527447
1690,45096.87959903104,0.13937998964959394,83,retail,4,0,0.08822876688880157,227.56326857785385,331,9675.314571710252
1691,66237.50998063528,0.18733514712938146,48,services,20,0,0.5225344862438938,377.0935573108199,396,1229.4704715008477
1692,42007.559809277016,0.20876279531628833,86,agriculture,24,0,0.2685363703868235,103.49468101782972,671,3068.3307514784356
1693,78433.4721384279,0.23527362982279793,21,tech,15,1,0.45494941186445836,78.35282239395686,121,2286.9797988234936
1694,34556.581571004375,0.22401578137647576,60,tech,5,0,0.09357494753730985,34.819033488948804,483,9851.74512464295
1695,52571.67481232071,0.21105379000510843,96,services,13,0,0.2637870246722663,26.08392270154976,225,18160.676499478912
1696,172405.8676921928,0.1279439288164124,50,agriculture,6,0,0.4414523862851606,265.43883475550314,202,2528.8444198302986
1697,36770.755182630426,0.1099777770630757,23,agriculture,5,0,0.3041886664019214,30.593689377219818,832,29745.533599668255
1698,39655.1196768034,0.17328252572269381,13,retail,17,0,0.1869045172064387,59.433208958574546,209,29586.432162611574
1699,63637.06066900262,0.21531896506387485,69,transport,7,1,0.49647200027881855,186.18579159306316,669,10617.730960555877
1700,53849.08932886785,0.1344095509456375,4,retail,6,1,0.12428784118590164,159.45564729153284,571,1374.6579319918512
1701,58448.41867802934,0.22456203760000706,92,retail,2,0,0.2969359886629483,192.43566822614878,164,1190.652523490328
1702,62796.04550694894,0.2516831721840326,78,agriculture,11,0,0.3960256066323968,149.23698694017048,571,881.3263317507912
1703,68060.0309749105,0.08585753566486061,72,beauty,7,0,0.6143535494940549,111.54839325491781,669,12378.905150304397
1704,91689.67962973821,0.09141555073426039,9,agriculture,22,0,0.23124666108814407,59.72241796877786,769,484.12720322450184
1705,60232.20508932743,0.14017374587662645,35,retail,21,0,0.2585323119510245,89.36108028146413,175,8227.65632685665
1706,45380.010839556555,0.17153288677324374,21,retail,8,1,0.23329632999742875,117.77331283397443,118,588.9468714228897
1707,69559.38889992243,0.11328030903630643,58,manufacturing,5,0,0.3357705238371821,32.71149542534832,483,10252.933920580128
1708,166921.63932017674,0.24465418752070012,18,beauty,18,1,0.3881892401996797,79.1172648359419,289,3058.957265900062
1709,47237.22412998086,0.1796846803062916,97,manufacturing,22,0,0.4639970068002478,110.1920984544168,459,22036.552762300813
1710,36968.79046377371,0.15276129337685176,72,services,16,0,0.41340716639712144,85.52666471358972,551,16517.601807211136
1711,91526.20725222101,0.04948633332920306,81,services,14,0,0.22539387755245674,112.83836370398353,178,25657.67735765321
1712,47459.65815087293,0.057892892850074484,43,tech,12,0,0.42200565339441354,253.40327720132362,695,26668.225444110332
1713,31540.193975975428,0.16967064751972644,95,transport,17,0,0.3137318466067092,279.55211741910693,271,3697.625925673445
1714,77271.77634961598,0.0007183061691614367,98,beauty,5,1,0.41178783432273064,497.2448289490798,311,524.1670338227999
1715,41256.24380711625,0.22088461867508502,6,services,14,0,0.42035511493438216,44.41947988237565,544,614.7498379566119
1716,48013.06241077499,0.13892923089393758,86,tech,6,1,0.544518861901474,105.99626746328249,248,130.28537098423124
1717,57907.8895923449,0.3770165078716313,78,manufacturing,15,0,0.2468114051245528,396.2572430653474,109,586.6927448692695
