sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score
1822,SME_1822,51442.04532087728,0.16885063268065137,0.34028903715664466,10721.68350863017,42357.872850155385,58,27,5,transport,0,0.0,0,3,425996.4712920514,0.17305390912004984,4,mature,1,1,0,1,1,1,2,1,222221.5099086298,11750.11667868614,0.06866187284176256,0.025133199539324587,0.12359136675921739,104008.04037267593,10557.68838737773,17,14,12,25918.47166283257,3920,80108,370,medium,2849,2236,2120,mobile,58,male,phd,self-employed,Other,1,low,39.6
1823,SME_1823,45647.67490790185,0.14685748789142242,0.13277667189713785,0.0,15487.92816293103,42,10,5,beauty,1,249404.7610377721,0,3,209403.84236510153,0.019726436998185354,6,mature,0,0,1,1,1,1,1,1,150919.26203654733,33113.52028391702,0.10298675455268524,0.021787878198648546,0.12095243104192621,32655.26270736207,28208.193301512958,16,9,38,33203.921426431865,945,92125,166,medium,1801,1074,1074,physical,21,female,phd,employed,Other,1,low,49.6
1824,SME_1824,39949.394718795265,0.16277507214194492,0.4795366423142028,4563.14268736275,9810.782558514764,35,34,21,services,1,214266.1938485743,1,0,757177.4833290887,0.4337411803077031,9,startup,1,0,1,1,0,1,4,1,339573.21604631614,36109.58806469258,0.09090177959006676,0.04872730966476149,0.1275251173022881,74702.13211388538,32259.345300663237,15,26,46,35363.05666204846,2728,14508,243,low,2729,419,419,online,55,female,none,self-employed,Nairobi,0,high,48.2
1825,SME_1825,53581.14879861903,0.10309193596820368,0.2104657822902043,0.0,27406.00324909092,38,14,24,agriculture,0,0.0,0,4,814435.8216049591,0.17832268537653487,16,growth,0,1,1,1,1,1,3,1,77219.88328251734,27432.6055265077,0.06872493402153874,0.021175152646298497,0.1211660888936659,188920.59341619027,43717.29920089823,2,17,9,9607.74759290528,799,13150,200,medium,183,183,183,online,37,male,highschool,employed,Eldoret,0,low,45.1
1826,SME_1826,61245.39460158856,0.23202025403013116,0.04882958093201323,0.0,22650.737519009424,67,7,2,services,1,237850.9863830795,0,8,128943.17115241855,0.2156117544521175,34,growth,0,1,1,0,1,1,3,1,467513.89563020645,31035.954439681325,0.07570991195214824,0.03991688144845809,0.1572667139871988,112540.02469751425,41248.53351571071,8,19,24,43775.36604940636,2208,68288,152,high,2982,918,14,physical,25,male,bachelor,employed,Other,1,low,66.9
1827,SME_1827,36118.17763581552,0.06766786644116535,0.2836464870054804,2729.1642855443465,43887.91710963665,41,19,18,retail,1,154851.03650331454,0,5,60175.84660127331,0.12674722801878685,19,growth,1,1,1,1,1,1,2,1,186793.41912072746,44933.880083041346,0.09255075464169737,0.04808098771059646,0.18076118865083501,12163.043107898342,49463.59551805562,11,37,29,40737.24394802394,82,10417,281,high,3341,3171,1688,physical,49,male,none,self-employed,Kisumu,1,low,47.3
1828,SME_1828,113658.32811098032,0.1841292207960703,0.305156296353969,2140.0883936153414,5001.583553357686,99,49,24,services,1,389681.53166135936,0,7,347396.8728357349,0.27801316239135077,16,growth,1,1,1,0,1,1,1,1,467318.8685461589,36396.63565061939,0.07768181152093989,0.021138059992870554,0.1657849296469457,16279.772208015833,48351.31617115185,6,32,4,13208.42599475836,58,62396,323,high,2225,902,902,mobile,40,male,highschool,self-employed,Mombasa,1,medium,61.0
1829,SME_1829,47862.08784485346,0.2327323765071973,0.32408841497576396,3970.6550130107844,12887.003065575931,50,20,9,retail,0,0.0,0,3,633470.6564458149,0.2706586308756466,19,growth,1,1,1,1,1,1,2,0,164092.63883471861,45767.959850130275,0.06645923844421216,0.0489719564605766,0.10085306657567367,50957.740340411176,31551.979100465618,5,45,21,27198.311745749445,3146,8069,189,low,2877,675,436,online,41,male,phd,self-employed,Kisumu,1,medium,52.0
1830,SME_1830,50188.32846980408,0.18366356649242266,0.5043198605527619,0.0,37589.94722593543,86,0,10,tech,0,0.0,0,8,797551.1366448604,0.044274532738861117,34,growth,0,1,1,1,1,1,3,1,0.0,29855.47791705348,0.08009462350383847,0.0350701732335111,0.06135358599404975,126158.2579049307,25670.08638968555,10,29,34,14735.446789642037,3312,70377,146,high,1472,1472,20,mobile,30,female,master,employed,Kisumu,0,medium,49.6
1831,SME_1831,71023.97923590732,0.1358233041054619,0.2645326744896211,2229.618410505267,4749.332248865607,72,28,18,tech,0,0.0,0,6,555141.2466978485,0.21710995873048752,4,growth,1,0,1,0,1,1,3,1,362827.25680707267,12868.38774532342,0.06635206122570958,0.04355255651749468,0.23653605299112826,52825.837096561605,38271.49270448596,5,2,4,18294.377152609413,1014,17155,12,high,3696,2136,903,online,58,male,highschool,self-employed,Eldoret,1,low,37.3
1832,SME_1832,55207.544621872075,0.11301920673359145,0.2820570563446843,9107.737424936358,16038.220701085009,79,23,4,tech,0,0.0,0,6,589133.800780841,0.2877101002525958,6,startup,1,1,1,1,1,1,2,1,325682.0957258644,16083.085415550962,0.11125774102031841,0.03875365765974881,0.19715299908945894,170772.33765625424,13807.256589387101,16,0,11,26678.459059392262,803,7544,284,low,549,549,549,online,59,female,phd,self-employed,Nairobi,0,low,36.9
1833,SME_1833,82632.67096595097,0.22252613557323792,0.13452234281503597,7808.129348966445,19357.769702699155,45,29,8,transport,0,0.0,0,7,803861.0573178333,0.3200436866673032,32,mature,1,1,0,1,1,1,3,1,280621.6539765507,12938.475415150697,0.09858515649839428,0.03850540943986957,0.24431246686203184,127737.26376719186,18266.428621523817,9,9,34,26974.16080207723,3734,38888,309,medium,3029,1263,1263,online,26,male,master,employed,Other,1,low,53.0
1834,SME_1834,56648.36184581448,0.05039175523168288,0.42308302543318455,1987.4319231807144,31129.6898281345,71,39,18,beauty,0,0.0,0,1,538266.5067343842,0.26464489772378147,32,growth,1,1,1,1,1,1,4,1,404839.7207853787,20086.184745782077,0.07635762533099784,0.04366275572640213,0.17220224539850676,63642.46603420387,38589.16983790562,2,48,20,26602.9420459003,4857,47249,238,medium,1080,1080,1080,online,26,female,bachelor,self-employed,Nairobi,0,medium,45.6
1835,SME_1835,40361.10177619709,0.08209130177342494,0.3276463596117155,4132.249875343599,7906.63228596823,19,34,20,services,0,0.0,0,5,618931.4004217745,0.273433746826572,35,growth,1,1,1,0,1,1,4,1,261722.31732761394,26489.126755419937,0.11618086859552496,0.02196320068379305,0.22057270239215634,81817.26500041375,47548.56490307687,18,0,25,27212.955060483746,3356,59565,72,medium,4364,829,829,online,50,female,master,employed,Eldoret,0,medium,40.2
1836,SME_1836,58768.24834397465,0.1221709564155795,0.2369958409058756,0.0,43030.224517485476,17,32,17,manufacturing,0,0.0,0,6,525892.9931770281,0.14599062937466079,3,growth,0,1,1,1,1,1,2,1,199928.49870522262,16516.91716657861,0.07722639216180563,0.03177169637455222,0.06060949937493071,78175.25580258484,44872.503530403825,2,47,0,31806.53425870642,316,12140,169,high,994,211,211,physical,25,male,bachelor,employed,Eldoret,1,low,57.4
1837,SME_1837,35758.61224740474,0.23663576302583988,0.014298795980180468,8563.276994507043,22377.111773313714,65,19,16,tech,0,0.0,0,2,882849.0687003499,0.07709612980580345,35,growth,1,1,1,1,1,1,4,1,373366.8174490942,26403.563794588663,0.09021284294317601,0.04908704285560797,0.08323463429849297,66265.83799226198,4570.002747691558,1,32,48,785.3446424148481,4102,23285,445,medium,4807,2193,2193,online,45,male,master,self-employed,Other,1,low,64.9
1838,SME_1838,52158.78027237423,0.17658373452286272,0.5166618292582631,0.0,45851.08559402783,93,15,18,agriculture,0,0.0,0,7,250806.2862133871,0.16891261851230452,33,growth,0,1,1,1,1,1,4,1,471772.1958363879,21396.11371280681,0.08583104835022415,0.021637618417978524,0.11845723898183448,127827.8257078423,12363.908849873595,19,28,9,6991.119997587647,4184,62253,231,high,1381,1381,449,physical,55,male,phd,employed,Kisumu,1,medium,41.5
1839,SME_1839,49122.943591668496,0.08223679690428282,0.11584800533159142,1970.5595608798913,23393.49568169658,77,8,7,services,1,449080.45470997016,1,0,278713.7128496992,0.07482346133860768,16,growth,1,1,0,1,1,1,2,1,320623.41879699024,29990.626907817885,0.05853415713159481,0.027883874146531852,0.1565103415642342,44326.47839384354,14391.596873888248,0,34,37,23513.86129817637,719,95956,198,medium,604,604,604,physical,28,female,none,self-employed,Eldoret,0,high,55.1
1840,SME_1840,45925.41035132954,0.12827846062305673,0.21130829859454414,1732.6620219594374,13752.012947036668,56,30,1,manufacturing,0,0.0,0,0,145402.23236978924,0.12609689139949198,8,startup,1,1,1,0,1,1,2,1,175869.19742045616,24283.11980595443,0.07966543900848572,0.04016320829130659,0.11587400419255761,61961.465178372615,19776.259098177103,17,36,12,35419.52488980909,890,87956,198,high,220,220,220,mobile,55,female,bachelor,self-employed,Other,1,low,48.5
1841,SME_1841,47311.28433268797,0.10699737991325939,0.35375167666140045,2712.590061381655,7091.441434383744,93,16,1,beauty,1,365016.1909036727,1,9,823077.4164645333,0.12460227046128827,9,mature,1,1,1,1,1,1,2,1,393263.96280419483,24534.176341154925,0.05542819289167725,0.023013068648690516,0.20087464362598823,21621.103193228188,4465.562627654517,7,30,12,25463.362955578374,829,1638,20,low,3238,1361,1361,physical,22,male,highschool,self-employed,Kisumu,0,high,49.6
1842,SME_1842,32332.03724880359,0.10031477054365254,0.12051631070749702,1522.613480748899,187.25473556424066,41,30,18,tech,1,262114.79916128822,0,2,423541.7447511102,0.1059295477719222,26,startup,1,1,1,1,1,0,4,1,392866.1528279069,27077.953278946898,0.06193859181904443,0.036100207087394864,0.19665263198751867,78327.13790440932,12313.267779617214,18,45,44,31447.120124338828,2326,27805,264,high,3799,278,278,mobile,50,male,master,employed,Mombasa,1,medium,48.9
1843,SME_1843,41095.729037259734,0.21852226909897454,0.07597353326202846,8000.141867992871,26607.87424924178,42,47,4,manufacturing,1,64938.43257972244,0,5,360936.0620636189,0.25322862544139335,6,startup,1,1,1,1,1,1,3,1,170088.8563882836,49454.385376113845,0.10512697855754397,0.04140111257881129,0.19823084868449187,17554.97718562802,36091.001430534794,4,45,46,48534.71905046465,2868,47807,497,low,652,652,652,online,49,female,highschool,employed,Mombasa,1,low,62.7
1844,SME_1844,51800.716599195934,0.053977980951554594,0.0,0.0,5357.834846346171,6,22,23,services,1,329280.3771755551,0,6,981721.7427454131,0.09872727365871077,27,mature,0,1,0,1,1,0,1,1,223083.6223440371,30044.680173945053,0.07118633471410091,0.04272261139565085,0.18397765805200714,8491.570035662056,12978.111382389627,9,49,22,36503.29021387726,3936,75304,172,low,260,260,260,physical,50,male,bachelor,self-employed,Eldoret,1,low,66.6
1845,SME_1845,53367.526392599066,0.26261465990140614,0.4081495429358454,32514.65351348134,19586.388181558912,69,5,20,agriculture,1,308638.7335221717,0,1,928267.2991109898,0.3835580437856084,5,startup,1,1,1,1,1,0,3,1,113425.1723491315,37550.197997079624,0.05622691216262901,0.03683568779369392,0.16542382517523044,130966.04286084368,47184.54838572783,8,6,20,46993.33291476241,4167,61840,410,low,798,798,798,physical,59,male,bachelor,self-employed,Other,1,low,42.0
1846,SME_1846,36566.38901453901,0.20797607831292358,0.2182220632910517,26844.487060449763,29463.588061854334,98,29,21,retail,0,0.0,0,5,972547.9284822661,0.29891500401425736,30,startup,1,1,0,1,0,1,2,1,85850.40979300278,23753.551607313148,0.10032710687109443,0.03501890927309693,0.23207396840565708,36678.706364647165,21728.661979438428,17,19,1,950.2746692205355,3555,56324,303,medium,3457,1830,431,mobile,49,male,master,employed,Mombasa,0,low,49.0
1847,SME_1847,102241.14490313895,0.22636031694225886,0.7390905138709994,782.6493487446922,13784.294845135015,75,6,20,agriculture,1,463970.8902342324,0,4,159453.016823519,0.31894937345501595,25,mature,1,1,1,1,1,1,3,1,413313.2249216304,19663.207579917416,0.10616775739772596,0.04141666188694548,0.23921735930471758,11863.550127605315,5884.602115324358,18,42,30,22357.928425702496,3578,46792,340,medium,1277,1277,1277,mobile,28,male,highschool,self-employed,Nairobi,1,medium,36.7
1848,SME_1848,37858.53993075269,0.11759423415823192,0.15084674015536897,3309.5132532004063,8761.214618305763,73,47,4,transport,1,265329.0510909681,0,5,893426.776885203,0.13108437438686488,15,startup,1,1,1,1,1,1,1,1,217659.314170153,46245.97390073913,0.09046541885241835,0.024351788471595078,0.13789507325409694,18324.997582959975,42290.94562248176,4,21,1,17725.782144914905,4977,18506,196,medium,3940,740,189,mobile,25,male,none,self-employed,Nairobi,0,medium,55.6
1849,SME_1849,83511.97355463683,0.13950414966446234,0.1617823464856618,1123.2876520220832,38736.08113046708,40,39,6,agriculture,1,495352.40657060413,0,0,342135.40739970247,0.22002965647972902,24,startup,1,1,1,1,1,1,3,1,176590.38171089935,38406.21475412069,0.1140928142897355,0.040415537598426934,0.10635152135836869,43846.02290777155,45859.54618871586,10,41,29,35276.20950389216,216,20453,132,low,4936,340,340,physical,44,male,none,self-employed,Other,1,low,62.0
1850,SME_1850,60776.225654087764,0.049679372983270145,0.21519105445718978,1826.2658741118964,47339.55861408103,41,41,3,agriculture,0,0.0,0,9,32403.63480762526,0.09571053063942847,27,startup,1,1,1,1,1,0,2,0,165241.0941085915,31209.33945909711,0.10946098613356073,0.04757735984557479,0.21056014858694447,145571.80047222527,46477.54232917255,19,11,24,46471.82152417874,3618,73647,327,low,4324,840,840,online,49,female,none,self-employed,Nairobi,1,low,35.5
1851,SME_1851,39990.07537932627,0.11327363150532378,0.33647019827077335,60092.55292615497,5022.0208930983,9,45,6,retail,0,0.0,0,6,403472.36926340737,0.2217355794111971,26,mature,1,1,1,1,1,1,1,1,83662.52251686362,20139.408213930237,0.08868990234816312,0.04048259209688385,0.24390772882045308,7313.150730692196,25202.530265689777,0,9,48,2014.1073325293635,1932,94079,270,high,1443,1443,1443,mobile,45,female,none,employed,Eldoret,1,low,46.0
1852,SME_1852,150790.38256770285,0.18455583933502057,0.22946949918220327,1879.2778775062686,7779.516219250393,8,10,13,manufacturing,1,240530.9130267649,0,7,519012.42607529846,0.023227913539461464,35,startup,1,1,0,1,1,1,4,1,493188.232250342,16603.712324317436,0.10159072763667164,0.021395109067341933,0.27493904070475783,146671.39521347877,46105.03711582997,11,37,18,2865.2440592243424,109,32103,76,high,3369,1614,1614,mobile,22,male,none,employed,Mombasa,1,low,56.6
1853,SME_1853,35439.01833553382,0.24072441432469774,0.39184983210037677,5117.079041942626,48000.63286263593,44,33,23,tech,1,99341.0936519849,0,6,126056.01509605725,0.30622968819112967,16,growth,1,1,1,1,1,1,3,1,215170.5053450401,16343.225588176108,0.07304692849105487,0.03517958546417785,0.18169657670708542,121426.33937573283,35750.26202233245,5,30,0,33641.77832976778,828,25037,96,low,4895,3276,2970,online,41,male,master,employed,Mombasa,1,medium,57.7
1854,SME_1854,80847.20798207262,0.07249902282382836,0.15321174150170183,0.0,1889.211090612314,58,11,7,agriculture,1,302595.40775653935,0,8,546924.0645367712,0.13551046761617852,26,growth,0,1,1,1,1,0,4,1,123912.23561442882,27667.88767353031,0.09453994630359777,0.04178825863951682,0.14119238623622757,105212.3039015086,10585.1714762339,19,39,36,17302.72585016543,2545,64119,171,low,4391,31,31,online,28,male,none,self-employed,Other,0,medium,45.7
1855,SME_1855,85229.20775386623,0.12441458441103138,0.09276124223046284,664.5139965918675,48881.61682752361,67,44,24,services,0,0.0,0,0,823074.3124931968,0.23028448392672307,24,startup,1,1,1,1,1,1,4,1,438863.15742279444,44366.920974457586,0.11838497267432227,0.021297326473980954,0.09322472887286962,182310.26345348184,27126.428567080904,11,38,27,10151.042933512223,4675,75301,378,medium,2191,2191,2191,online,54,female,bachelor,self-employed,Kisumu,0,low,62.7
1856,SME_1856,39729.91764839696,0.13940905458372344,0.030267789088633867,826.6296641549214,232.22415424943853,13,46,4,services,0,0.0,0,9,390097.9318224101,0.24884741510318145,25,startup,1,1,1,1,1,1,1,1,375403.92936527514,44647.151914524686,0.1059910680980837,0.04286594810950166,0.14628073440898326,166769.6100105217,22209.334813329097,11,44,19,47735.71981161854,4844,91833,430,medium,2497,2155,839,online,26,female,bachelor,self-employed,Mombasa,1,low,60.0
1857,SME_1857,112112.83590764762,0.05229475584652603,0.0,488.317809514578,43683.43278256657,19,26,1,retail,0,0.0,0,8,365591.91040361614,0.14460359546392984,8,mature,1,1,1,0,1,1,4,1,348179.36659217655,38524.33686906356,0.07621756846111355,0.02844808418979086,0.10439804993483456,86660.25058205806,23101.616828092367,2,20,12,701.9458583606586,2431,3853,31,high,465,465,465,online,56,male,master,employed,Kisumu,1,low,71.5
1858,SME_1858,45238.37898194828,0.19139444692308802,0.2222896470787415,789.2190396835117,15366.259049387476,98,11,6,beauty,0,0.0,0,2,352034.21182606387,0.1201739071134263,21,growth,1,1,1,1,1,0,4,1,183746.6208681555,29412.102557013317,0.11526561463359594,0.03766319572208931,0.09588648904948169,6306.555476879755,21253.124629576847,14,22,4,13698.985181220236,1912,73437,35,low,1517,427,427,mobile,28,male,none,self-employed,Kisumu,1,medium,71.8
1859,SME_1859,56691.48405705343,0.09932067677801736,0.2548529531410167,41.46935978137531,46929.442908864825,96,12,24,manufacturing,0,0.0,0,1,924632.556966018,0.18797922652042878,14,startup,1,1,1,1,1,0,3,1,236956.5082209498,15570.938198308553,0.10775955976760171,0.04899030618197077,0.1981343919053452,143562.40712887136,9588.435373155055,10,30,29,16584.776047233267,4362,47034,176,medium,1478,1478,1017,mobile,46,female,master,self-employed,Other,0,low,56.5
1860,SME_1860,55922.298966660645,0.1363226754176083,0.20528444587752248,6747.137374117179,15847.264431779273,49,7,5,retail,0,0.0,0,5,67782.93681439513,0.2802965683807511,28,startup,1,1,1,1,1,1,1,1,428489.30163818214,26548.358578735097,0.052605491327360164,0.04984788454820126,0.12625503112087808,14306.597890756042,20111.605883473556,9,43,22,39139.09196801547,4695,72128,436,medium,4399,1436,1214,online,47,female,master,self-employed,Kisumu,1,low,50.9
1861,SME_1861,47207.027386021844,0.11836354396616855,0.48651086957807427,0.0,32715.3160767028,80,15,13,retail,0,0.0,0,4,456174.6191530962,0.1853014571378277,31,growth,0,1,1,1,1,1,2,1,337953.7569523888,36262.51483721954,0.10222034937426447,0.039032230917880134,0.148834524480935,59220.51510303863,26088.06662454667,15,43,41,28087.053575032995,3789,46746,406,high,2549,1731,1731,physical,52,male,phd,self-employed,Kisumu,0,low,47.4
1862,SME_1862,75543.32652616913,0.09474630459962279,0.4842045314412202,0.0,4001.628488296832,82,28,19,tech,0,0.0,0,3,279307.46506672254,0.26029577859633884,16,growth,0,1,1,0,1,1,2,0,205543.44888919598,31775.749220756396,0.11834794920090505,0.03474451176849765,0.22955062185161784,101141.73330836609,14998.040983368246,11,29,26,16418.674454467906,1086,29592,417,medium,568,87,87,physical,25,male,bachelor,self-employed,Other,0,medium,48.3
1863,SME_1863,74747.49137790749,0.14950685101636116,0.2497795518833247,0.0,12116.49057268695,78,34,4,tech,0,0.0,0,3,895930.8848797444,0.27940915391664595,19,startup,0,0,0,1,0,1,1,1,99175.91830640667,28131.535635168286,0.07223945941527685,0.02533076915560777,0.04561457304163827,24371.541798714807,9665.682456384684,15,21,41,8487.671939325719,1991,2743,145,high,796,796,796,online,36,female,highschool,self-employed,Other,0,low,57.1
1864,SME_1864,32779.53666402508,0.13490732950023843,0.030911833021205537,1136.64409728358,38683.96732396253,30,28,24,retail,1,270885.964411319,0,7,114131.21831212784,0.18075471182390807,32,startup,1,1,1,1,1,0,4,0,455121.6940955812,24269.522878999738,0.06927354710683586,0.026250012330882394,0.1023454650931658,137457.96101475958,10713.53511741266,4,44,0,10894.035519058687,4470,32835,395,medium,2423,2423,2195,mobile,42,male,master,employed,Other,1,low,60.4
1865,SME_1865,105118.34404209646,0.1239699482404934,0.21499423379174207,0.0,26434.292683940985,66,30,6,transport,1,288093.3100923551,0,9,423213.9113468026,0.18873234985985346,9,growth,0,1,1,1,1,1,3,1,479991.8543799156,38863.14334426183,0.09480469103320291,0.03287600037467674,0.19022602540365216,67666.96118258298,10455.545116593486,17,20,8,1933.7096848068002,477,53946,342,low,4421,1707,13,mobile,44,male,master,self-employed,Other,1,low,57.9
1866,SME_1866,33101.68225298717,0.099007686482376,0.21002679091244075,0.0,46398.45308935224,77,12,13,tech,1,462013.50155268004,0,2,418679.828990464,0.21388073787387396,23,growth,0,1,1,0,1,1,4,0,373457.7159847237,42900.58056372401,0.057708539713079834,0.04106859010829644,0.12546819733345685,75523.83947143152,22890.766852684123,9,40,49,41843.220582662616,2334,76538,381,medium,4317,2858,2858,online,38,male,master,self-employed,Other,1,low,58.7
1867,SME_1867,87049.23825816344,0.17236672695480687,0.2014297556582913,10832.151242213284,21437.570417067713,91,11,5,beauty,0,0.0,0,0,890626.5291960821,0.314240462558261,3,startup,1,1,1,0,1,1,2,1,361126.31487229036,37531.005668611426,0.09724831424538917,0.043079093496732335,0.1238383222027114,131423.3399268671,11244.896001343628,5,19,6,5859.271706851316,3968,82896,129,high,2397,1402,1402,physical,48,male,none,employed,Nairobi,1,medium,73.1
1868,SME_1868,92761.52200633429,0.26575320879445996,0.19534216441526325,10050.62465782357,43490.618290696155,59,1,13,agriculture,1,81299.72636620734,0,4,231183.57614015008,0.16567184057040313,6,startup,1,1,0,0,1,1,3,1,291969.5171333201,47206.73918020957,0.06586056827022835,0.026657251356923324,0.1663402499709515,82657.17053756013,36149.02434332041,13,27,25,41152.326979963385,3583,85194,235,low,3180,3180,475,physical,50,female,highschool,self-employed,Eldoret,1,low,45.1
1869,SME_1869,36114.25039042662,0.1597921062987389,0.20198056564127892,0.0,22447.771873911875,53,32,10,manufacturing,0,0.0,0,7,651997.5020955789,0.3137750525828799,10,growth,0,1,1,1,1,1,1,1,487179.69625412754,40094.30712646979,0.08160717615195395,0.036062503239675636,0.1418875319148412,48791.09802217529,17445.758673126194,13,38,15,6958.8153411743515,4023,81739,154,medium,3583,3170,373,online,25,male,none,employed,Mombasa,1,medium,63.5
1870,SME_1870,42855.64887209982,0.219728275043779,0.24201875761533603,0.0,48962.41393509926,52,7,3,retail,1,330833.63896806276,0,2,151718.0043500333,0.2255127451927973,20,startup,0,1,1,1,1,1,4,1,362367.70652980264,25277.21834056092,0.11243791461918998,0.037748151933044136,0.05126846324658957,39467.83273626582,47029.830627530304,8,15,5,45295.39471869832,2181,8194,177,high,3355,364,364,mobile,56,female,none,self-employed,Other,1,medium,55.8
1871,SME_1871,36013.008373516204,0.0526844652392576,0.20466883517766649,29443.22157533286,47991.719069943836,81,40,23,manufacturing,1,353139.3717139557,0,1,954896.1997989318,0.1263389066492482,10,startup,1,1,0,1,1,1,4,1,84530.45908072233,32753.90687349925,0.10577510675773635,0.04679234059901379,0.11896815220531096,146188.17677819423,4073.7308119860336,15,18,41,33925.53978577457,3918,19662,414,medium,2771,720,583,online,53,female,highschool,self-employed,Kisumu,0,low,42.4
1872,SME_1872,45811.954466096206,0.16104330075056386,0.3312483762938388,51732.28366332954,16456.835277804017,31,39,13,transport,0,0.0,0,0,601154.6600868402,0.1958006148771399,33,growth,1,0,0,1,1,1,3,1,91278.22692837502,27696.52399187617,0.05755944130174894,0.04629264685292047,0.07460316140806708,151364.05850688086,16187.68182120001,12,23,36,17601.639995824193,849,82488,431,high,4389,2187,2187,mobile,43,male,phd,self-employed,Mombasa,1,medium,39.0
1873,SME_1873,44334.47167343387,0.07318421767202533,0.35405530738572916,0.0,44296.18352084016,15,48,12,transport,1,98448.4887237546,0,3,633731.5957142569,0.08793659647963062,33,growth,0,1,0,1,1,1,4,1,483607.6250542403,29584.54836211453,0.1032969087224489,0.044521556040190785,0.1932493321485516,43161.54322137711,37179.16993433219,13,42,44,19634.69547287901,878,50500,341,high,1885,1885,1545,physical,29,female,bachelor,self-employed,Other,0,medium,48.0
1874,SME_1874,74121.90668015237,0.046615255072766884,0.1634032369226265,770.4779417290666,42380.56871078246,20,40,4,tech,0,0.0,0,1,445097.9336272627,0.06539927283866528,30,growth,1,1,0,0,1,0,1,1,474475.7672400442,45306.49387947236,0.0788197580939646,0.035499844701873645,0.08066738471776128,67206.27482190495,34554.38542527069,10,30,11,14228.004503552516,4959,39710,68,high,750,750,750,online,30,male,bachelor,self-employed,Nairobi,0,medium,51.6
1875,SME_1875,105572.85278892782,0.09824400147786745,0.49065979890105504,206144.08388040925,10534.019866378141,5,31,10,beauty,0,0.0,0,7,355437.05841299583,0.2606849248554059,5,growth,1,1,1,1,1,1,3,1,301026.1202709561,18538.63323300703,0.1196109184519701,0.021952494611429348,0.08051276557785579,191538.58389672416,21610.97847685382,1,4,23,10564.50204964235,4042,98306,144,medium,582,582,582,physical,43,male,bachelor,self-employed,Kisumu,1,medium,35.7
1876,SME_1876,112380.140480079,0.2334329534089501,0.15299065472390788,1752.3103868283638,31214.520039163486,7,37,3,services,1,492043.445938762,0,9,228422.90090497877,0.2797768921304772,17,growth,1,1,0,1,0,1,1,1,146363.34384543588,5589.265755329255,0.0709815295390151,0.0300342044746383,0.08700659883284849,196924.7230477756,43639.6878216819,19,16,16,45553.40997755733,65,46091,42,medium,4797,601,601,online,21,male,none,self-employed,Nairobi,1,low,59.8
1877,SME_1877,40936.8054625926,0.2165011080068752,0.05732990792769943,1225.742199839527,3634.115779490743,18,27,17,manufacturing,0,0.0,0,8,611907.9987556137,0.19669762536230814,6,startup,1,0,0,1,1,1,1,0,312577.5909474319,36304.10600735452,0.08294194073401516,0.038651614434058866,0.19210043868660756,119135.03667766172,4497.2299492484435,19,0,1,9221.037533937893,2219,56155,454,high,4655,2311,1404,online,48,male,none,employed,Eldoret,1,low,68.3
1878,SME_1878,45906.93225730024,0.16701033054380798,0.35711671070475776,0.0,41835.53602917308,56,14,9,agriculture,0,0.0,0,9,955470.5104412732,0.2047681367386169,8,startup,0,1,1,1,1,1,1,1,393594.7343358842,13145.615700610218,0.07388244596787583,0.03912821596887159,0.11810580309856737,152604.38324755762,25945.80383960147,18,36,30,8797.424367588335,1877,54731,145,high,1539,1539,1539,mobile,35,female,none,self-employed,Eldoret,1,low,61.7
1879,SME_1879,33020.685778148996,0.042710960807704826,0.177388779837849,1245.02140168623,8727.294175174828,75,22,1,beauty,1,370147.79512956657,0,0,372595.135010555,0.14232363326950886,6,startup,1,1,1,1,1,1,1,0,53727.04607567811,11940.458733107012,0.09103348754779667,0.04547218960401925,0.2165258244632915,150909.3798774154,10820.276367149065,11,29,12,18013.195601513205,4628,43625,254,high,2405,2405,2405,online,42,female,phd,self-employed,Other,1,low,50.0
1880,SME_1880,38397.1196161146,0.13626035440284442,0.3481937206136082,5423.877317827459,3540.7350692882255,96,23,18,agriculture,0,0.0,0,1,885493.7508888132,0.21698794251344247,32,mature,1,1,1,1,0,1,4,0,420265.665813521,49661.42936461931,0.06861130085952269,0.03138181898190581,0.1939364656954313,82134.48732681882,19323.227731819083,16,31,41,49215.933406033204,2635,36189,193,high,1802,1802,1802,physical,54,male,none,employed,Eldoret,1,low,48.9
1881,SME_1881,83262.38440115881,0.1711190006231215,0.0,0.0,20010.954776940558,91,12,9,services,1,30325.132818281665,0,5,165800.7865903047,0.3981478770864456,20,growth,0,1,1,1,1,1,3,1,259158.75183568135,17004.8865407826,0.11388527764793877,0.048098664079640294,0.2057007979087482,14443.624522399596,35254.044503319914,8,31,28,23245.861305070757,733,786,286,high,3115,3115,1061,physical,41,male,highschool,employed,Other,1,low,66.4
