sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,probability_score,liquidity_months,liquidity_score,debt_management_score,revenue_stability_score,financial_health_score,revenue_per_employee,employee_productivity_score,payroll_ratio,payroll_efficiency_score,invoice_completion_rate,invoice_mgmt_score,staff_retention_score,operational_efficiency_score,documentation_score,tax_compliance_score,license_compliance_score,compliance_health_score,customer_growth_rate,customer_retention_rate,market_expansion_score,marketing_roi,marketing_conversion,market_effectiveness_score,maturity_score,funding_track_score,growth_potential_score,comprehensive_health_score,health_category,liquidity_risk,debt_risk,profitability_risk,compliance_risk,growth_stagnation_risk,total_risk_flags
1566,SME_1566,44744.267592993936,0.1536162683795756,0.4035110514504919,0.0,31802.01775659429,6,38,19,agriculture,1,100149.4638293453,0,2,232108.231219692,0.2137841862881329,8,growth,0,1,0,1,1,0,2,1,397889.4175653748,24673.114137709155,0.1124967639662476,0.0231359849225299,0.1683210616062461,26059.62393034672,6703.856151972444,17,27,3,8386.220350474427,540,99177,494,medium,4629,941,941,physical,27,female,none,self-employed,Nairobi,1,low,49.9,4.608488051387267,8.78686325953833,25.0,14.912223713737705,15.50248924344183,60.0232010085668,7457.377932165656,4.474426759299393,8.892522751398804,0.0,0.6136363636363636,15.340909090909092,16.63357876787508,36.44891461808356,20,20,30,70,0.20328364657593434,1.0,18.049254698639015,1.4069631661568396,0.9148148148148149,22.50588078104589,25.0,20,85.5551354796849,61.2,Stable,0,0,0,0,0,0
1567,SME_1567,51223.73342855806,0.1660352281743991,0.4631565639236799,1741.312880522672,47474.771586958086,52,13,14,beauty,0,0.0,0,9,509544.6897891594,0.2240802637065755,17,growth,1,1,1,1,1,1,2,1,102602.43416675949,20351.06200142209,0.1189693680949623,0.0349317518244702,0.0881979173873455,87695.96902696215,20628.60581390591,15,29,38,42060.71465511754,4909,18401,73,low,1931,1931,1931,online,46,male,phd,employed,Eldoret,0,medium,57.9,4.981056845231974,25.376808972805257,25.0,13.421085901908004,15.698264553816246,59.10040730095622,985.0717967030396,0.5910430780218237,2.003025302906894,0.0,0.6590909090909091,16.477272727272727,18.23604165225309,35.30435745754764,30,35,30,95,1.0,1.0,30.0,1.0789674540030827,0.014870645752699124,7.541773227422175,25.0,10,72.54177322742217,63.0,Stable,0,0,0,0,0,0
1568,SME_1568,63707.09798477854,0.2252022608900893,0.4037427862682082,474.6132049834208,49836.68851471908,15,29,11,retail,0,0.0,0,0,631996.8249854683,0.1996525691996621,6,growth,1,1,1,1,1,1,3,1,286550.9784784476,25817.03484166448,0.0983788896299029,0.041058002989716,0.1490068759101354,129393.0122905502,20939.390681185378,5,29,46,4705.35947050732,158,46494,449,high,1804,103,103,online,43,male,none,employed,Eldoret,1,medium,68.1,6.756067826702679,28.316920605798927,25.0,14.906430343294797,16.013980972023184,62.67647914202066,4247.139865651903,2.548283919391142,4.49794430358314,0.0,0.8529411764705882,21.323529411764707,17.019862481797293,40.89167581295314,30,35,30,95,0.05709534368070954,1.0,15.856430155210642,1.2783172374296679,2.8417721518987342,25.0,25.0,10,75.85643015521065,66.3,Stable,0,0,0,0,0,0
1569,SME_1569,33512.40713768329,0.1657037759744657,0.3409677651440466,0.0,18762.05662484574,68,40,9,retail,1,18600.831603572937,0,6,155254.31336615293,0.3418651006439481,8,startup,0,1,0,1,1,1,4,1,59848.457346271374,33692.78763532556,0.0524134766819701,0.0476176396142926,0.233196510706154,38405.62708062717,26307.54494575861,12,26,21,16103.158787713624,2265,93754,224,low,1366,301,62,mobile,25,female,phd,employed,Other,1,medium,42.4,4.971113279233971,23.172255610472778,25.0,16.475805871398837,15.084060850150918,61.53098000078373,492.82951673063656,0.29569771003838197,1.785859699674462,0.0,0.6842105263157895,17.105263157894736,15.33606978587692,32.73703065381004,20,35,30,85,0.22035139092240116,0.2059800664451827,6.394971860513758,1.7861798313359916,0.0988962472406181,11.730157923536256,22.5,20,60.62512978405002,58.8,At Risk,0,0,0,0,0,0
1570,SME_1570,41332.17751849303,0.213281228833292,0.1502681612232892,0.0,29950.63185573061,57,49,7,beauty,1,318953.32275485905,0,4,62651.64685084345,0.0298528561288795,4,startup,0,1,1,1,1,1,2,1,232821.98414203615,24417.83046471467,0.0887848881629541,0.0237559875559272,0.1377702618668634,51619.38331546287,2160.7175763505065,15,1,28,18535.15776818905,3278,89730,296,medium,263,263,263,mobile,30,male,none,self-employed,Mombasa,1,low,61.5,6.39843686499876,15.614014297045202,25.0,21.24329596941777,15.387661530449645,68.02939436486618,725.1259213770707,0.4350755528262424,5.632947454507227,0.0,0.0625,1.5625,17.244594762662732,19.242170315488973,30,35,30,95,1.0,1.0,30.0,1.3800102020413545,0.09029896278218426,10.0255321841947,17.5,20,77.5255321841947,63.1,Stable,0,0,0,0,0,0
1571,SME_1571,74782.85261478022,0.1291762459388304,0.2995820833999648,584.8634690932462,42813.38267620406,56,42,15,manufacturing,1,327756.8375163626,1,3,33190.75387284186,0.1619620694943202,17,growth,1,0,1,1,1,1,2,1,214144.84510438028,23972.91251890111,0.0935760705318039,0.0490665590489733,0.1944742866171791,81577.27746029227,6739.871521084697,9,36,41,11786.549001500212,4982,73489,85,medium,1348,1348,1348,mobile,35,female,phd,self-employed,Nairobi,0,high,54.2,3.875287378164912,14.171775356521525,25.0,17.51044791500088,16.246024940068843,62.63176023323464,1335.4080824067896,0.8012448494440738,2.863555449101126,0.0,0.8,20.0,16.110514267656416,36.91175911710049,20,35,30,85,1.0,1.0,30.0,1.7467167493014977,0.017061421116017664,10.359984207300522,25.0,10,75.35998420730053,63.2,Stable,0,0,0,0,0,0
1572,SME_1572,35071.50944609897,0.2418388617001762,0.220036439697625,3117.211863190296,5873.103639819199,7,47,20,tech,0,0.0,0,8,338198.9994680159,0.2713835393059119,14,mature,1,1,0,1,1,1,4,1,490159.67750161816,24396.759202179976,0.0584100651967065,0.027022171583656,0.0936593960531104,128001.30310970912,1503.4738714443902,10,12,36,6865.183148091858,4764,27475,321,low,1534,1534,1534,online,48,female,none,self-employed,Other,1,,65.6,7.2551658510052865,44.31110460649708,25.0,19.499089007559377,15.14988837295861,66.90414323152328,5010.215635156996,3.006129381094197,13.976007455708153,0.0,0.5454545454545454,13.636363636363635,18.126812078937792,34.76930509639563,20,35,30,85,1.0,1.0,30.0,5.971546152926161,0.06738035264483627,20.429075588272344,25.0,10,85.42907558827234,66.2,Stable,0,0,0,0,0,0
1573,SME_1573,56825.565202193335,0.1724550008152878,0.248390406494366,0.0,34478.22055259825,51,18,17,manufacturing,1,99906.7701364113,0,6,92468.34859516806,0.110333735219688,9,growth,0,1,1,0,1,0,3,1,229031.8756066366,38505.973226635935,0.1079898857034176,0.025275977725007,0.1291219979461036,65591.63848324765,47771.58781821933,0,38,12,31404.24214691203,4254,74644,191,medium,3286,2051,425,mobile,49,female,highschool,self-employed,Nairobi,1,low,66.3,5.1736500244586345,23.939202553943048,25.0,18.790239837640847,15.848503541345895,64.81239340344537,1114.2267686704574,0.6685360612022745,4.030437265194091,0.0,1.0,25.0,17.417560041077927,43.0860961022802,20,20,30,70,0.6241631162507608,0.20721599219892736,12.470686626745323,1.6481582950460885,0.04489891866478608,10.412127933811968,25.0,20,67.88281456055729,61.0,Stable,0,0,0,0,0,0
1574,SME_1574,34500.028849220194,0.1635836360524111,0.2438198773874623,27601.23688308318,20442.18308625341,58,30,3,retail,1,305680.63066243584,0,9,807694.5534902923,0.0453327332250115,24,mature,1,1,1,1,0,1,4,1,458191.47819687845,40405.58916134045,0.1011056473416913,0.0234355303670299,0.182891347310279,122293.0560405491,16354.126964848205,6,41,14,424.46244469488414,911,69048,262,high,4771,461,461,online,26,male,phd,employed,Eldoret,1,medium,49.3,4.907509081572333,48.225066806063666,25.0,18.904503065313445,15.126105726093472,63.93811787297925,594.8280836072447,0.3568968501643468,13.280901305890792,0.0,0.8723404255319149,21.808510638297875,16.34217305379442,38.50758054225664,30,15,30,75,0.09662544539928736,1.0,16.449381680989312,1.6876880861330388,0.287596048298573,14.200754489906421,7.5,20,58.150136170895735,58.6,At Risk,0,0,0,0,0,0
1575,SME_1575,62039.99784954231,0.0610957237901577,0.1530111637826633,990.0779265311576,10307.308014008204,64,42,15,transport,0,0.0,0,7,997373.136618511,0.1481110130181287,10,startup,1,1,1,1,1,1,4,1,245884.9063265368,44174.22450277115,0.0813900353087525,0.0497040932022577,0.0241467968260238,73103.7760551867,34715.432212286985,16,27,34,39581.86157806116,1278,60661,499,medium,4713,2860,2190,mobile,35,female,highschool,employed,Other,0,medium,51.2,1.8328717137047308,20.854779884864694,25.0,21.174720905433418,15.975594757865522,63.983187377003674,969.3749663990986,0.5816249798394593,3.9633287370971555,0.0,0.627906976744186,15.69767441860465,19.517064063479523,35.79636346192363,30,35,30,95,0.6068321663483981,0.7657342657342657,20.588496481239957,6.019030164348102,0.3904538341158059,25.0,25.0,10,80.58849648123996,66.5,Stable,0,0,0,0,0,0
1576,SME_1576,49074.94340009666,0.1700869098011196,0.0063992116299015,365.46028399418094,20137.680937372097,26,49,14,retail,0,0.0,0,3,80077.74529977475,0.3043936170422716,13,startup,1,1,0,0,1,0,1,1,290024.5122353316,15934.427331182178,0.0704396324415216,0.0368305553800625,0.180886349850519,55282.92190172142,30813.59082743278,11,19,24,2116.0413992136805,3715,99881,424,low,4980,3874,2537,online,55,female,bachelor,self-employed,Kisumu,1,low,60.7,5.1026072940335885,21.05266111723759,25.0,24.840019709252463,15.636227724586833,70.57885472787288,1887.4978230806407,1.1324986938483843,5.909828766807307,0.0,0.6333333333333333,15.833333333333332,16.38227300298962,33.34810503017134,10,20,30,60,0.7779116465863454,0.6548786783686112,21.49185487432435,2.4369709477828674,0.11413189771197847,14.057883916163687,25.0,10,70.54973879048804,59.1,At Risk,0,0,0,0,0,0
1577,SME_1577,33291.19535765486,0.0917631557753884,0.1997785427508349,0.0,3798.014348245843,58,42,8,agriculture,0,0.0,0,9,444071.7504147708,0.1127040072499057,4,growth,0,1,1,1,1,1,2,1,207822.25653874944,12087.714055377855,0.0655264077419352,0.0281179993500058,0.146073820842124,171734.72561935446,36510.727446308,19,38,2,48202.36678812445,1671,2365,122,medium,852,852,852,physical,50,female,master,self-employed,Other,1,low,54.1,2.752894673261652,75.06325351016123,25.0,20.005536431229125,15.074473690193916,62.832904794684694,573.9861268561183,0.34439167611367094,6.242559160344584,0.0,0.6666666666666666,16.666666666666664,17.07852358315752,34.08958192593785,30,35,30,95,1.0,1.0,30.0,8.765421166202488,0.07301017354877319,23.88362953901189,20.0,10,83.88362953901189,66.3,Stable,0,0,0,0,0,0
1578,SME_1578,95225.8236449328,0.1053202091430054,0.3290069177886238,0.0,34770.357429465286,31,24,4,transport,0,0.0,0,9,45217.48052292327,0.1643573301772204,32,growth,0,1,1,0,1,1,3,0,338006.9947070864,20530.75621877602,0.1175112789997742,0.0295260256559574,0.1328418763461393,79680.12376355057,44259.75874784841,19,49,11,43413.95156657142,4455,62186,126,medium,133,133,133,mobile,30,female,bachelor,self-employed,Mombasa,0,low,55.9,3.159606274290162,15.618437659120522,25.0,16.774827055284405,16.5958631267044,61.53029645627897,3071.800762739768,1.8430804576438606,3.5495308076032863,0.0,0.7205882352941176,18.014705882352942,17.343162473077214,37.20094881307402,20,35,0,55,1.0,1.0,30.0,2.738707067884094,0.028282828282828285,13.611640903070514,10.0,10,63.611640903070516,54.6,At Risk,0,0,0,0,0,0
1579,SME_1579,39077.03642690124,0.0929237060178715,0.0977734431858764,0.0,12637.133437422654,66,3,10,beauty,0,0.0,0,7,151311.07294211796,0.2421482066719034,6,growth,0,1,1,1,1,1,3,0,382604.1393493215,23920.160158929662,0.1061452894339465,0.0485081353093854,0.2225715531556834,184082.9796703516,12424.249588011848,14,17,13,20727.95176729866,4554,4125,428,medium,2271,755,162,physical,38,female,bachelor,self-employed,Eldoret,0,low,50.7,2.787711180536145,60.34456465273343,25.0,22.55566392035309,15.306441336713243,65.64981643760248,592.0763094985036,0.35524578569910215,9.791022409415133,0.0,0.5483870967741935,13.709677419354838,15.548568936886333,29.613492141940274,30,35,0,65,0.33245266402465873,0.21456953642384105,8.205333006727496,3.092238965458848,0.09398331137461573,15.500672116521695,25.0,10,58.70600512324919,55.1,At Risk,0,0,0,0,0,0
1580,SME_1580,38356.87708848838,0.0753635547670542,0.3023523354707436,349.54876863344094,15570.2822522439,92,49,2,agriculture,1,426675.4715673729,0,3,336464.10969246057,0.1420697093775103,27,growth,1,1,1,0,1,1,2,0,405977.0158356494,36584.04464122841,0.0985368969496979,0.0469990539324632,0.0768909275818402,64587.05633201057,21861.848866709563,8,33,24,7135.352866977101,2084,98364,427,low,529,529,529,mobile,33,male,phd,self-employed,Kisumu,0,medium,61.7,2.2609066430116256,27.045654941913426,25.0,17.44119161323141,15.27951410468065,59.981612360923684,416.9225770487867,0.25015354622927205,10.5842041024109,0.0,0.8048780487804879,20.121951219512198,18.462181448363197,38.834286214104665,20,35,0,55,1.0,1.0,30.0,2.4634670372119043,0.20489443378119002,15.496117719168657,5.0,20,70.49611771916867,55.8,At Risk,0,0,0,0,0,0
1581,SME_1581,54372.00061552602,0.2987339982111873,0.5850402636466447,17744.656225950686,6054.064912073137,13,12,14,agriculture,0,0.0,0,0,405824.2487964968,0.1560048844428634,23,startup,1,1,1,1,1,1,2,1,362272.7955959732,39106.86952332356,0.1163866128567303,0.0304995074588916,0.1695232311395404,110860.07170848988,17093.772666393364,5,47,31,43531.80410000141,3670,76035,29,low,3263,1557,87,mobile,34,female,phd,self-employed,Eldoret,0,medium,33.4,8.962019946335618,28.239647522922848,25.0,10.373993408833881,15.784609859257092,60.12062321442659,4182.461585809694,2.5094769514858166,6.6628557252779395,0.0,0.9038461538461539,22.596153846153847,16.60953537720919,41.715166174848854,30,35,30,95,0.4771682500766166,0.055876685934489405,7.99567404016659,8.98107327972257,0.00790190735694823,23.125434886348284,25.0,10,66.12110892651488,63.7,Stable,0,0,0,0,0,0
1582,SME_1582,94171.09589872565,0.2431937343391882,0.4534584832878359,8110.11819628031,43232.95569449459,18,35,8,transport,1,488358.10613892175,0,7,940987.2875000674,0.1347949761538077,27,growth,1,1,1,1,1,1,2,1,198476.40095412047,49286.87900791387,0.0642453389912295,0.0219075636244552,0.191624383504313,15451.25084780904,5040.784263506564,4,44,49,32207.412701468467,4509,80495,421,medium,1486,1486,633,online,27,male,bachelor,self-employed,Mombasa,0,medium,41.4,7.295812030175646,2.6112515627962964,13.056257813981482,13.663537917804103,16.579739587273302,50.59534734923454,5231.727549929203,3.139036529957522,2.1076148584653596,0.0,0.9166666666666666,22.916666666666664,16.16751232991374,42.22321552653793,30,35,30,95,1.0,0.4259757738896366,21.38963660834455,2.178224791387966,0.09336881791971613,12.963760260948499,20.0,20,74.35339686929305,62.1,Stable,0,0,0,0,0,0
1583,SME_1583,36654.294352686906,0.2844257251500983,0.5465312263680794,0.0,24672.21396413693,94,41,23,transport,1,388436.6497531388,0,0,407920.072581758,0.1432220621746583,11,startup,0,1,1,0,1,1,3,1,198768.1457048159,22020.01829612773,0.1100325743983363,0.0450056722127562,0.1137658865043478,137653.25241212657,2564.3516264436125,4,16,3,25238.845993899777,1943,42182,166,medium,1858,624,624,physical,31,male,none,self-employed,Eldoret,0,medium,52.7,8.532771754502948,45.90488722202069,25.0,11.336719340798016,15.21378793668071,60.08327903198167,389.9393016243288,0.23396358097459727,5.422779219053371,0.0,0.8,20.0,17.724682269913043,37.958645850887635,20,35,30,85,0.33584499461786865,1.0,20.037674919268028,1.4856507975314621,0.08543489449305199,10.386868573555905,25.0,20,75.42454349282393,62.6,Stable,0,0,0,0,0,0
1584,SME_1584,51107.047421666255,0.0643973486311105,0.3586691815399089,23074.63788421843,28607.34388932001,75,36,10,retail,0,0.0,0,2,506352.10587625415,0.0837064476809563,10,growth,1,1,1,1,1,1,4,1,206558.5197409393,23113.39230434457,0.090841225744563,0.047432663740404,0.0475139357945821,160117.1780497831,38474.67493495513,8,37,28,15970.371445025738,3528,4191,146,medium,4716,2586,1573,online,43,female,master,employed,Kisumu,0,medium,44.0,1.9319204589333152,46.629620689192265,25.0,16.033270461502276,15.694963160930389,58.660154081365974,681.4272989555501,0.40885637937333,4.041683684770471,0.0,0.8222222222222222,20.555555555555554,19.049721284108358,40.01413321903724,30,35,30,95,0.5483460559796438,0.6082753286929621,17.349320770089086,1.786500963507698,0.041383219954648526,10.868615037363982,25.0,10,63.21793580745307,62.2,Stable,0,0,0,0,0,0
1585,SME_1585,60827.49770836427,0.1549877624937624,0.4751264734479669,8053.032842635994,28471.63415474273,13,2,18,beauty,0,0.0,0,6,260671.70090838903,0.1742716361326173,7,growth,1,1,1,1,1,0,4,0,67024.13231986728,29393.598838427333,0.1153134577822175,0.0451259995586096,0.164927528080851,194425.6639010234,7332.146511363311,1,22,30,28064.143910866547,1102,51000,253,high,4565,465,465,online,57,female,highschool,employed,Other,0,medium,41.3,4.6496328748128715,39.80261914696058,25.0,13.121838163800827,15.947022481555024,58.71849352016872,4679.03828525879,2.8074229711552743,1.1018722591748322,0.0,0.9565217391304348,23.91304347826087,16.70144943838298,43.42191588779912,30,20,0,50,0.10186199342825848,1.0,16.527929901423878,2.136424533195675,0.2295825771324864,14.874573331304074,25.0,10,66.40250323272795,54.7,At Risk,0,0,0,0,0,0
1586,SME_1586,70396.73064563004,0.0594544662357132,0.1914052904298319,867.5873060373968,20524.65572706709,24,15,15,agriculture,0,0.0,0,2,20122.635981443986,0.306423381438391,30,growth,1,1,1,0,1,1,3,1,474373.3861710821,41915.09650213437,0.0962426985098004,0.0473893783468659,0.1915772211131097,168139.2238531579,1752.836470117472,9,30,31,20757.200230812832,1212,80190,430,low,2698,2097,609,online,32,male,highschool,self-employed,Other,1,medium,58.5,1.783633987071396,28.96021882240435,25.0,20.214867739254203,16.158527694973593,63.15702942129919,2933.197110234585,1.759918266140751,6.738571263472863,0.0,0.7692307692307693,19.230769230769234,16.168455577737806,37.15914307464779,20,35,30,85,0.7772424017790956,0.290414878397711,16.014859202652097,3.429861703005019,0.3547854785478548,20.205465831082343,25.0,10,71.22032503373444,62.6,Stable,0,0,0,0,0,0
1587,SME_1587,53771.78870245528,0.1013013585962055,0.2033489599467023,627.1399704108964,9626.495771906972,57,25,5,manufacturing,1,46938.28477544005,0,7,901347.7675984724,0.3582809271336393,4,growth,1,1,1,0,1,1,4,1,138076.3548006262,34742.03039601304,0.1019073316060913,0.0372770609294809,0.2240452450835582,65941.36010665091,22482.08373877576,4,8,23,23268.324072154457,109,82764,37,low,1539,1539,712,online,37,male,none,employed,Other,0,low,58.1,3.039040757886165,19.733048718475494,25.0,19.91627600133244,15.768540725107378,63.72385748432598,943.3647140781627,0.5660188284468977,2.567821493993215,0.0,0.6666666666666666,16.666666666666664,15.519095098328837,32.7517805934424,20,35,30,85,1.0,0.46263807667316437,21.939571150097464,5.5858112834140154,0.3394495412844037,23.940918412664754,12.5,20,78.38048956276222,63.2,Stable,0,0,0,0,0,0
1588,SME_1588,43467.12639718683,0.0857311111608397,0.0,10167.710254883685,37256.63742492,29,39,22,agriculture,1,34034.445252245,0,4,100080.46189557872,0.3249815287859801,23,growth,1,1,1,1,1,1,1,1,121643.92787742028,30769.674124208846,0.0655579984710653,0.0451897656827746,0.0685666804341784,113537.52988527456,16791.089391073663,16,34,10,42272.60460806928,4505,5439,400,low,4993,3604,2002,mobile,54,female,master,employed,Kisumu,0,low,66.6,2.5719333348251907,35.979913119294594,25.0,25.0,15.460568618385809,68.032501953211,1498.8664274892012,0.8993198564935208,2.7985270239831865,0.0,0.68,17.0,18.62866639131643,36.52798624780995,30,35,30,95,0.7218105347486481,0.5554938956714761,19.15956645630186,1.1666948334986558,0.08879023307436182,9.063882378368268,25.0,20,73.22344883467014,66.6,Stable,0,0,0,0,0,0
1589,SME_1589,38199.38513970452,0.2367708804509093,0.4779218211063448,5402.1399154943365,6352.813267883716,56,38,13,tech,0,0.0,0,2,964963.8642155044,0.213769562787398,10,growth,1,1,1,1,1,1,1,1,298559.51126334467,34165.4883338604,0.0741497209982066,0.0483173570044571,0.1364544332477,120415.40646773938,4239.261299972943,3,24,29,47623.56503035719,1151,38032,100,low,2067,2067,45,online,48,male,none,self-employed,Other,1,medium,39.8,7.103126413527279,39.15916467612857,25.0,13.051954472341382,15.273558032895714,60.42863891876437,682.1318774947237,0.4092791264968342,7.815819814152487,0.0,0.8888888888888888,22.22222222222222,17.270911335046,39.90241268376506,30,35,30,95,1.0,0.02177068214804064,15.32656023222061,6.012987243434232,0.08688097306689835,20.780852101650495,25.0,10,71.10741233387111,64.3,Stable,0,0,0,0,0,0
1590,SME_1590,51649.73609316957,0.1222639225328768,0.5310485969729829,0.0,5193.689513940525,54,18,18,agriculture,1,249931.37035713217,1,4,148227.22201825504,0.3658850047017364,25,mature,0,1,1,1,1,1,3,1,71336.98600645472,25900.267638184083,0.0711613950877641,0.0466970970703891,0.2603021813599507,16073.229102724335,3527.986921281959,3,38,48,48134.24501264021,3044,56116,457,high,1451,1300,1264,mobile,39,female,highschool,self-employed,Nairobi,0,high,49.0,3.6679176759863035,4.554032800163359,22.770164000816795,11.723785075675428,15.710253913475158,53.87212066595368,956.476594317955,0.573885956590773,1.3811684512341331,0.0,0.926829268292683,23.170731707317074,14.793956372800988,38.53857403670884,30,35,30,95,0.895933838731909,0.9723076923076923,28.023622965594022,9.944710009047537,0.15013140604467806,25.0,25.0,10,88.02362296559403,65.1,Stable,0,0,0,0,0,0
1591,SME_1591,36245.772013129885,0.2247865533585811,0.2170234131979095,837.3593386114741,35507.25187982517,5,45,2,tech,0,0.0,0,4,612780.9111354315,0.4302859433167354,17,growth,1,1,0,0,1,1,4,1,427029.49266614346,39157.41060782866,0.0985902164722671,0.0376152845723007,0.1628206965352776,19168.10369772824,45744.65133691237,12,29,18,45396.709039576446,1047,48631,78,low,4413,425,425,mobile,53,female,none,employed,Nairobi,1,low,61.7,6.743596600757433,21.49086685568498,25.0,19.574414670052263,15.197563353855925,66.51557462466562,7249.154402625977,4.349492641575587,11.78149806028283,0.0,0.7073170731707317,17.682926829268293,16.743586069294448,38.77600554013833,10,35,30,75,0.09630636755041921,1.0,16.44459551325629,1.0207991352246648,0.07449856733524356,8.15240895679742,5.0,10,39.597004470053704,55.9,At Risk,0,0,0,0,1,1
1592,SME_1592,30303.81168207009,0.1922884622711962,0.2619072440404147,7419.903647081867,10441.85102259919,35,14,13,tech,1,163329.95262105748,0,7,999422.3760995042,0.2181277798943557,29,growth,1,1,1,1,1,0,1,1,444290.2492764687,8388.306997425514,0.0787821404963552,0.0423959305998354,0.1649795206417538,68532.29282857885,47044.00036070927,19,4,35,40113.125580485495,4309,19173,452,medium,827,827,762,online,22,female,phd,employed,Other,1,low,44.2,5.768653868135885,45.767031976774604,25.0,18.452318898989635,14.938370884037251,64.15934365116277,865.8231909162882,0.519493914549773,14.661200179624357,0.0,0.17391304347826086,4.3478260869565215,16.700409587164923,21.56772958867122,30,20,30,80,1.0,0.9214026602176542,28.82103990326481,2.902149400186218,0.10489672777906707,15.188726212416796,25.0,20,89.0097661156816,61.6,Stable,0,0,0,0,0,0
1593,SME_1593,61073.395039336494,0.3112547126473352,0.1869206829463557,959.8256710340544,15338.637567641616,19,31,14,tech,0,0.0,0,8,155695.30414828236,0.1009435650687611,4,growth,1,1,1,1,1,1,4,1,229014.43120698663,27906.0789314556,0.1101984564425365,0.0416390886121843,0.179207621301773,150162.6829713064,24632.236866484025,18,27,5,22682.85443146846,4680,16453,241,low,4878,2032,499,mobile,59,male,highschool,self-employed,Mombasa,1,low,61.1,9.337641379420054,34.34456258248768,25.0,20.32698292634111,15.952862758115163,70.61748706387633,3214.3892125966577,1.9286335275579947,3.7498231604691656,0.0,0.6,15.0,16.41584757396454,33.34448110152253,30,35,30,95,0.41656416564165644,0.2455708661417323,9.93202547675083,3.9816701300887964,0.05149572649572649,16.830087920447554,25.0,10,61.762113397198384,64.4,Stable,0,0,0,0,0,0
1594,SME_1594,80067.03501191162,0.0464389043802193,0.3573980327216237,2558.0998559620134,23761.37335008701,55,48,10,agriculture,0,0.0,0,5,435464.2232410277,0.3311936576701602,30,growth,1,1,1,1,1,1,2,1,487138.4028385639,41295.99429896413,0.064880706301785,0.0440889390488298,0.1515555282964031,60679.06402574728,42565.952423624,5,6,1,4412.177179231008,4235,35322,101,medium,2729,2729,1857,physical,54,male,phd,employed,Kisumu,0,low,53.4,1.3931671314065788,15.47378639921083,25.0,16.065049181959406,16.34486271828186,58.80307903164784,1455.7642729438476,0.8734585637663086,6.084131912291895,0.0,0.5454545454545454,13.636363636363635,16.96888943407194,31.478711634201883,30,35,30,95,1.0,0.6804690362770246,25.207035544155367,3.3696299381457435,0.02384887839433294,15.104516407667342,25.0,10,75.31155195182271,62.5,Stable,0,0,1,0,0,1
1595,SME_1595,31133.72458455125,0.2381463267850759,0.4687398817954861,26118.94571856305,22467.56583647731,77,20,4,tech,0,0.0,0,9,784815.195592047,0.0796514667379326,13,growth,1,1,1,1,1,1,4,1,195915.77136863917,18613.358487042584,0.1056967280957817,0.0268654922707425,0.1358353265734887,175454.42007834834,40204.55072254047,18,41,38,31530.57793564925,2704,99377,490,low,2867,2867,2867,physical,50,male,master,self-employed,Mombasa,1,medium,58.7,7.1443898035522775,83.12232744857009,25.0,13.281502955112847,14.977482343687068,60.4033751023522,404.3340855136526,0.24260045130819158,6.292718715249823,0.0,0.6949152542372882,17.372881355932204,17.283293468530225,34.89877527577062,30,35,30,95,1.0,1.0,30.0,1.3857186315218875,0.1812130177514793,11.413199185889567,10.0,10,61.41319918588957,61.1,Stable,0,0,0,0,0,0
1596,SME_1596,36699.87354543034,0.2302508609280509,0.0385842039178438,0.0,35428.95625324996,69,0,15,transport,0,0.0,0,2,51546.3468529689,0.1113491260129221,23,growth,0,1,1,1,1,1,1,0,0.0,42953.72183202025,0.1069269933117974,0.0200653432367173,0.1400184739520853,130773.16564272584,29388.30177677648,15,41,18,20101.20878247151,728,97550,354,high,3797,2310,588,physical,26,male,phd,self-employed,Eldoret,1,low,59.7,6.907525827841527,52.369052625069244,25.0,24.035394902053905,15.21558690315527,71.1585076330507,531.8822252960919,0.3191293351776551,0.0,25.0,0.7321428571428571,18.303571428571427,17.199630520958294,60.822331284707374,30,35,0,65,0.6083750329207269,0.2545454545454545,12.943807311992723,1.035872275860901,0.48626373626373626,14.403199682383415,25.0,10,62.34700699437614,65.6,Stable,0,0,0,0,0,0
