sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,revenue_6m_ago,customers_6m_ago,marketing_spend_6m_ago,revenue_growth_6m,revenue_velocity,customer_growth_6m,customer_velocity,customer_retention_rate,customer_activation_rate,customer_acquisition_rate,cash_runway_months,debt_capacity,reinvestment_capacity,revenue_per_employee,operational_leverage,staff_stability,customer_base_growth,market_penetration_velocity,marketing_roi,marketing_efficiency,marketing_intensity,conversion_rate,marketing_growth_potential,has_funding_track,funding_growth_boost,composite_growth_score,predicted_6m_growth_rate,predicted_6m_revenue,current_revenue_category,predicted_revenue_category,will_jump_category,growth_stage
1500,SME_1500,66454.22074110119,0.125032880607409,0.5399206410170684,2276.9006152809206,20032.892421897664,24,31,19,beauty,1,107343.71123394584,0,1,407798.6125588687,0.0,22,growth,1,1,1,1,1,1,4,1,355691.2360125035,22382.59859840556,0.092220949085899,0.0434153382647723,0.1632163958356637,103615.28260837863,49285.76335214116,18,4,39,41867.07440450053,2680,93763,221,high,2585,1112,1112,mobile,29,male,phd,self-employed,Other,0,low,48.4,58810.42163969046,2427.0,20779.36932782749,0.12997354700568958,0.021662257834281596,0.06510094767202307,0.010850157945337177,1.0,0.430174081237911,26.333333333333332,27.610173305236376,0.4600793589829316,8308.962647780509,2768.9258642125496,0.05537851728425099,0.8367836041643363,0.06510094767202307,0.010850157945337177,3.317255408832578,0.14626198783239625,0.30145402652366887,0.08246268656716418,1.0,1,1.0,28.8,0.055,70109.20288186175,Small,Small,0,Growing
1501,SME_1501,74063.56296369035,0.2326448638716501,0.4054713813330006,39677.54498797969,49309.01558043476,65,47,11,manufacturing,0,0.0,0,5,802834.3094681917,0.3213772278630826,19,growth,1,1,1,0,1,1,4,1,215552.3363574025,45536.19353546303,0.1054378024151014,0.0354567807072964,0.1426021003854212,142578.94020220634,30791.421128149275,7,13,18,47587.97601374376,384,32953,331,low,4082,2690,498,mobile,34,female,bachelor,self-employed,Nairobi,1,low,47.1,68251.46433942596,3915.0,36657.19634241513,0.08515712711100007,0.014192854518500012,0.042656449553001276,0.007109408258833546,0.18513011152416356,0.6589906908378246,27.833333333333332,28.089984504042903,0.5945286186669994,17230.507523537126,1139.4394302106207,0.022788788604212414,0.8573978996145788,0.042656449553001276,0.007109408258833546,1.5020288296543869,0.09171019346219741,0.6657661825506356,0.8619791666666666,1.0,0,0.0,28.3,0.063,78729.56743040284,Small,Small,0,Growing
1502,SME_1502,41066.4775643792,0.1060880587834088,0.3799810976848968,3578.742269143775,41056.18130588622,48,6,6,services,0,0.0,0,6,552314.3173766925,0.2542447846721296,7,mature,1,1,1,1,1,1,1,1,376523.6352533679,6504.479160125878,0.0660032629786697,0.0330306220241664,0.1242877905827773,163615.175926939,40933.42149408096,3,6,45,27709.4754865329,4212,79948,19,low,1277,1277,1066,online,53,male,master,self-employed,Other,0,low,39.9,39117.82602140747,1246.0,40079.48854499272,0.04981492432389575,0.008302487387315958,0.024879614767255216,0.004146602461209203,0.8347689898198903,1.0,5.166666666666667,59.77096928277407,0.6200189023151033,4356.662885877399,855.5516159245667,0.017111032318491336,0.8757122094172227,0.024879614767255216,0.004146602461209203,1.0002507846118536,0.0693272565004914,0.9997492782652994,0.004510921177587844,1.0,0,0.0,27.2,0.149,47185.3827214717,Small,Small,0,Growing
1503,SME_1503,38284.35459245593,0.1531655896299987,0.3248105490449556,0.0,21749.00989440226,10,6,6,tech,1,432873.8619346084,1,9,884645.2181723111,0.2094042790994359,11,mature,0,1,0,1,1,1,4,1,408520.6662056593,33383.35132024817,0.0731780063516955,0.0276443953258745,0.0939647566720147,91617.2305158484,25169.80397222611,12,23,24,35131.173344817675,3275,18957,440,high,3911,2161,2161,mobile,49,female,none,employed,Kisumu,0,high,43.2,34689.86637624131,3718.0,18900.948866369923,0.10361781671999867,0.01726963611999978,0.05190962883270576,0.00865160480545096,1.0,0.5525441063666582,32.166666666666664,36.60619145276263,0.6751894509550445,5863.845744757461,3828.435459245593,0.07656870918491186,0.9060352433279852,0.05190962883270576,0.00865160480545096,1.760280342798939,0.10153322480486988,0.5680913293674273,0.13435114503816795,1.0,1,1.0,30.6,0.191,45596.66631961501,Small,Small,0,Rapid Growth
1504,SME_1504,49726.89883996391,0.1535838531316759,0.0926973646961343,3462.476878035626,36364.62386197842,13,19,7,manufacturing,1,25464.179040053477,0,6,972885.0448930454,0.2568052156311979,10,startup,1,1,1,1,1,1,1,1,150591.52488802976,20776.80147740967,0.0571136188340539,0.0339790052185559,0.0635446796734949,191212.72899286263,33073.167365739515,18,38,36,16140.306627612572,1796,41097,352,medium,3577,1039,1039,mobile,54,female,none,self-employed,Nairobi,1,medium,53.8,50695.22211479476,3543.0,35652.80620862381,-0.019100878434621767,-0.003183479739103628,0.009596387242449902,0.0015993978737416502,1.0,0.29046687168017893,5.666666666666667,54.12424299703583,0.9073026353038657,7637.248728130723,3825.146064612609,0.07650292129225218,0.9364553203265051,0.009596387242449902,0.0015993978737416502,1.3674525832771398,0.08618145176946954,0.7312867826125795,0.19599109131403117,1.0,1,0.5120805767921472,30.7,0.12,55694.12670075959,Small,Small,0,Growing
1505,SME_1505,46572.25456326388,0.1148751065031927,0.2274574290666844,1095.5369947172412,13478.084662622974,73,24,16,manufacturing,1,488736.9872039482,0,7,164682.4814190553,0.2082516172750261,9,startup,1,1,1,1,1,1,1,1,185564.35491583557,9850.249041126335,0.1189370102395804,0.0206150709703415,0.131517283927265,79532.3404595838,49486.97862553838,13,3,17,16702.883281027847,72,91597,264,medium,189,189,189,mobile,33,male,bachelor,self-employed,Nairobi,1,medium,48.2,45400.06382221971,187.0,15554.029248628422,0.02581914302222802,0.00430319050370467,0.0106951871657754,0.0017825311942959,1.0,1.0,0.3333333333333333,33.243652117342606,0.7725425709333156,5349.992703048741,637.9760899077244,0.012759521798154488,0.868482716072735,0.0106951871657754,0.0017825311942959,3.455405996403679,0.1494118189520981,0.28940159305180957,3.6666666666666665,1.0,1,1.0,30.3,0.055,49133.72856424339,Small,Small,0,Growing
1506,SME_1506,42288.3299305415,0.0539274116481129,0.4262671162176019,0.0,5008.466311866494,14,44,13,tech,0,0.0,0,1,406931.1966225141,0.3643266239909656,5,startup,0,1,1,1,1,1,4,0,230703.3143597592,30538.57593254957,0.1066293179330332,0.0229133296862085,0.0252608358202113,52398.93308748228,25513.2256033868,4,46,3,44420.23231436054,3378,48917,1,high,4711,3705,1282,mobile,42,male,none,self-employed,Nairobi,1,low,41.3,38722.41953766215,4504.0,9079.611413103754,0.09208903873920062,0.015348173123200103,0.04595914742451154,0.007659857904085257,0.34601889338731445,0.7864572277648058,34.5,22.10883962138197,0.5737328837823981,2280.500176075525,3020.5949950386785,0.06041189990077357,0.9747391641797887,0.04595914742451154,0.007659857904085257,8.443369146828104,0.224531281763039,0.11843613403728381,0.0002960331557134399,1.0,0,0.0,31.1,0.091,46136.56795422077,Small,Small,0,Growing
1507,SME_1507,70532.17302058489,0.1726082152532367,0.1423169955326245,4056.936984520268,17621.55127763703,10,34,3,transport,0,0.0,0,9,671681.4047332702,0.2751999528582345,10,growth,1,1,1,1,1,1,4,0,156055.16477449232,26820.553398125463,0.1001051635679672,0.0286177280812414,0.0784488505833708,137032.845236315,13904.600386069753,17,26,0,4932.887334265457,848,41662,155,high,3927,3715,2013,physical,26,female,none,employed,Eldoret,1,medium,52.8,62648.60087188172,3695.0,16926.041001099908,0.12583796028941355,0.020972993381568925,0.06278755074424898,0.010464591790708163,0.54185733512786,0.9460147695441813,38.666666666666664,25.679761021115887,0.8576830044673756,12174.43250301565,7053.217302058489,0.14106434604116977,0.9215511494166292,0.06278755074424898,0.010464591790708163,4.002608618805037,0.1609959500144585,0.2498370675818277,0.18278301886792453,1.0,0,0.0,35.6,0.17,82522.64243408431,Small,Small,0,Rapid Growth
1508,SME_1508,82748.68210652252,0.1457297219701231,0.0,931.3080404773336,20148.64000616971,40,43,24,agriculture,1,292716.1108406296,0,5,319378.9802923427,0.1543575267488499,7,growth,1,1,1,0,1,1,3,1,399023.3981102753,9464.069218519078,0.0636368725464469,0.0300088872583822,0.1927056026364508,20745.82349799882,32843.98578115322,17,6,32,10274.388234190355,1692,41133,33,high,1421,1421,1106,online,45,female,master,employed,Other,1,low,66.9,89611.9217087058,1369.0,23847.968359340357,-0.07658846581254064,-0.012764744302090106,0.03798392987582177,0.0063306549793036284,0.7783251231527094,1.0,8.666666666666666,7.771455629009166,1.0,12058.942436777628,2068.717052663063,0.04137434105326126,0.8072943973635491,0.03798392987582177,0.0063306549793036284,4.106911537512412,0.16305948257047154,0.24349197465444017,0.01950354609929078,1.0,1,1.0,32.6,0.03,85231.1425697182,Small,Small,0,Stable
1509,SME_1509,51700.61067355599,0.1850168328605599,0.265934098832861,897.3956899867486,826.8562280335401,23,23,24,manufacturing,1,49193.11939094135,0,5,281691.6909670653,0.3491954941655716,7,growth,1,0,0,1,1,1,3,1,307329.22865357244,17024.50702468828,0.0989078710554396,0.041225520144277,0.1055488989085153,29695.29127983219,46060.755912516775,14,23,27,13494.703618218413,1961,74020,276,low,2960,269,269,mobile,48,male,master,self-employed,Nairobi,1,medium,57.1,49776.993704316345,2904.0,984.4312677343373,0.03864469961095379,0.006440783268492299,0.01928374655647383,0.003213957759412305,1.0,0.09087837837837838,9.333333333333334,17.58340093984931,0.734065901167139,9565.483243778188,2247.852637980695,0.0449570527596139,0.8944511010914847,0.01928374655647383,0.003213957759412305,62.526723414192915,0.415146065853823,0.01599316172983743,0.14074451810300867,1.0,1,0.9514997743750602,35.7,0.058,54699.24609262224,Small,Small,0,Growing
1510,SME_1510,119474.98573779404,0.1126479785492583,0.2787363668958692,1410.2455484277366,40739.6000817948,99,39,9,beauty,1,305202.09895016154,0,9,817463.78941626,0.3819984864479097,19,startup,1,1,1,1,1,1,1,0,221046.27677187623,38316.02835514325,0.1103688947435989,0.0251480725141155,0.1827044630926117,194243.9489194021,1842.732164280912,16,8,40,4717.815290656913,3664,788,338,medium,1303,1303,1303,online,29,male,bachelor,self-employed,Eldoret,1,medium,50.1,114559.01526435999,1276.0,45256.037250630965,0.042912122298623116,0.007152020383103853,0.02115987460815047,0.003526645768025078,1.0,1.0,4.5,19.69483535380619,0.7212636331041308,13458.615630563963,1206.8180377554952,0.024136360755109904,0.8172955369073883,0.02115987460815047,0.003526645768025078,2.9326499400563217,0.13693134836547854,0.3409885327059509,0.09224890829694324,1.0,1,1.0,29.9,0.152,137635.18356993873,Medium,Medium,0,Rapid Growth
1511,SME_1511,35771.99827428252,0.2354574909169133,0.3203345124622063,40834.88868977557,17959.670119459075,55,12,24,services,0,0.0,0,0,980770.899677568,0.2910363951677945,29,mature,1,0,1,1,1,1,1,1,57227.84043681577,39013.26068893715,0.1067244232340347,0.0438731847954899,0.1778314061534964,59921.88377651693,49635.22460366845,2,0,18,33380.84010969233,4941,44418,205,high,1047,1047,1047,online,49,male,none,self-employed,Kisumu,1,low,48.3,33850.05411921083,1018.0,13313.59462910726,0.056778170820735524,0.009463028470122587,0.02848722986247544,0.004747871643745907,1.0,1.0,4.833333333333333,36.75179928394965,0.6796654875377937,8422.784958746715,650.3999686233186,0.013007999372466373,0.8221685938465035,0.02848722986247544,0.004747871643745907,1.991795953731022,0.1095873860504278,0.5020594595178313,0.04148957700870269,1.0,0,0.0,29.0,0.109,39671.14608617932,Small,Small,0,Growing
1512,SME_1512,46169.05767941713,0.0886258353151708,0.4092777965271804,0.0,29020.90828900735,63,47,3,services,1,33470.03051903817,0,1,778327.2646225317,0.2406929588928845,14,startup,0,1,1,1,1,1,4,1,196642.01245016584,31940.72294130401,0.1028279758641976,0.044024046817867,0.1111093173353929,11463.74851918844,27682.870843135875,0,33,32,45313.6437451563,4206,42386,336,low,397,397,397,physical,42,male,bachelor,employed,Nairobi,0,medium,40.1,44830.504116398704,391.0,19595.91153985913,0.029858097503052388,0.004976349583842065,0.015345268542199489,0.0025575447570332483,1.0,1.0,1.0,10.174767603223527,0.5907222034728197,4091.7713025526446,732.8421853875735,0.014656843707751471,0.8888906826646071,0.015345268542199489,0.0025575447570332483,1.5908894793932145,0.09520012450905815,0.6285791772168943,0.07988587731811697,1.0,1,0.7249450649706377,26.7,0.115,51478.4993125501,Small,Small,0,Growing
1513,SME_1513,39254.21728149418,0.2698428198812524,0.3956408718346813,4129.0882806422205,3698.1593635477984,71,38,6,manufacturing,0,0.0,0,8,533203.0903480313,0.114590311682724,30,growth,1,1,0,1,1,1,2,0,426425.8886150221,9971.923078198295,0.0771009881643749,0.0376111226708788,0.1976424071570713,97555.48610900954,40172.774982496565,17,39,14,1349.7482381088444,2491,63263,439,medium,1336,1336,1336,mobile,29,male,master,self-employed,Other,0,medium,55.4,31734.34469226283,1194.0,3544.193951851346,0.2369632227214313,0.03949387045357188,0.11892797319932999,0.019821328866554997,1.0,1.0,23.666666666666668,42.103479512690036,0.6043591281653187,10592.46868346978,552.8762997393546,0.011057525994787093,0.8023575928429287,0.11892797319932999,0.019821328866554997,10.61452831600961,0.24522567554976055,0.09421049812375805,0.17623444399839422,1.0,0,0.0,35.6,0.106,43415.16431333257,Small,Small,0,Growing
1514,SME_1514,32380.45549592077,0.0276654443120216,0.3388154707865882,1484.5235590959376,8749.8414375292,42,3,17,manufacturing,1,203293.94608123816,0,7,453661.0073064084,0.2685659010701569,6,growth,1,1,1,1,1,1,2,1,384580.1963805219,43389.131460651326,0.1036874958342613,0.034744895569069,0.2173398783842689,174132.12879561735,6792.8692439251945,15,30,44,12614.715646173425,3186,98510,388,low,373,373,373,mobile,45,female,none,employed,Nairobi,1,low,43.9,30463.150777363844,362.0,9646.518568641266,0.06293849026219613,0.010489748377032688,0.03038674033149171,0.0050644567219152855,1.0,1.0,1.8333333333333333,67.04970462036958,0.6611845292134118,895.8196883202899,770.9632260933516,0.015419264521867032,0.7826601216157311,0.03038674033149171,0.0050644567219152855,3.7006905470351517,0.1547709422824703,0.27021983797082433,0.12178279974890144,0.9999999999999999,1,1.0,29.8,0.009,32671.879595384053,Small,Small,0,Stable
1515,SME_1515,48161.42138206247,0.1804339045189824,0.4793297082130063,509.8723365145195,44484.686266378,99,11,3,tech,0,0.0,0,3,548854.7661197577,0.2388026198009074,30,startup,1,1,1,1,1,1,4,0,80320.58710803848,12771.679207589896,0.0839200835707496,0.0340219662983769,0.0765472009533092,69996.58432467195,15283.61037626242,5,38,22,46030.60099135271,1263,63464,340,high,2766,2766,1858,physical,37,male,master,employed,Kisumu,1,medium,47.8,42441.13683450018,2591.0,58183.78371851983,0.1347816051645511,0.022463600860758517,0.06754148977228869,0.011256914962048115,0.6717281272595806,1.0,29.166666666666668,21.24859082320107,0.5206702917869936,8689.953307149537,486.4790038592169,0.009729580077184339,0.9234527990466908,0.06754148977228869,0.011256914962048115,1.082651703862041,0.07336419393982241,0.9236580854514842,0.26920031670625494,1.0,0,0.0,28.1,0.093,52640.43357059428,Small,Small,0,Growing
1516,SME_1516,47434.71823386316,0.1832801477768636,0.0721545328780028,6019.805581317231,30434.37639414004,66,16,2,tech,0,0.0,0,5,473582.9081439811,0.1973197212920126,27,growth,1,1,0,1,1,1,1,1,410650.4095443499,37442.22738722139,0.0783167890004078,0.0326161743531664,0.1944645024207235,86768.13604369992,48880.8009663411,8,22,24,23281.55394256383,211,51453,277,high,1454,47,47,physical,20,male,highschool,self-employed,Kisumu,1,,65.4,41688.93093980132,1360.0,27826.783286835744,0.13782524916167166,0.02297087486027861,0.06911764705882353,0.011519607843137256,1.0,0.032324621733149934,15.666666666666666,34.316367941623646,0.9278454671219972,8693.842167656327,718.7078520282297,0.014374157040564594,0.8055354975792766,0.06911764705882353,0.011519607843137256,1.5585901159780766,0.09394563708346618,0.64160550599441,1.3127962085308056,1.0,0,0.0,34.7,0.115,52889.71083075742,Small,Small,0,Growing
1517,SME_1517,122776.78723441044,0.0943110052441382,0.3756872721716085,43232.958003105705,47514.20250852428,79,0,12,services,1,460194.62641017087,1,1,512830.2956499547,0.269926813612939,5,growth,1,1,1,1,1,1,1,0,0.0,6916.291794222567,0.1175347623854054,0.0226572480750719,0.117816521017265,35585.50059702703,15107.328005983372,9,2,38,44281.511621001286,3336,76567,186,high,1947,1947,1947,physical,22,male,none,self-employed,Nairobi,0,high,47.5,114186.63082464987,1876.0,35024.962243369526,0.07522909072386945,0.012538181787311574,0.037846481876332626,0.006307746979388771,1.0,1.0,11.833333333333334,4.954633175689041,0.6243127278283915,11579.202224722923,1554.1365472710181,0.031082730945420363,0.882183478982735,0.037846481876332626,0.006307746979388771,2.5840018510756586,0.12764800115957142,0.3869966267956518,0.05575539568345324,1.0,1,1.0,26.6,0.047,128547.29623442772,Medium,Medium,0,Stable
1518,SME_1518,67908.3704943811,0.1797075756502708,0.3939807545005414,2056.9702350330986,49937.50171956584,73,16,24,services,0,0.0,0,4,219383.98951864312,0.2087057554213924,33,mature,1,0,1,0,1,1,2,1,494174.159210612,19932.34296418941,0.0602668923206902,0.0396633064104475,0.0720949148674186,72488.10139505439,21198.539232921543,16,38,13,47201.955704155866,3961,95561,423,high,4789,3093,574,online,29,male,highschool,self-employed,Other,1,low,60.5,62800.96181227492,4602.0,52536.375194255015,0.0813269181668472,0.0135544863611412,0.04063450673620165,0.006772417789366942,0.18558034270934368,0.6458550845688035,31.166666666666668,16.555244653215958,0.6060192454994586,12203.648627905608,930.2516506079603,0.018605033012159208,0.9279050851325814,0.04063450673620165,0.006772417789366942,1.359867197116394,0.08586053450458597,0.7353659255260407,0.10679121433981317,1.0,0,0.0,28.2,0.098,74563.39080283046,Small,Small,0,Growing
1519,SME_1519,36592.150583098846,0.2395663068832111,0.114065657087964,84.05790771322515,18593.00576665472,47,1,6,services,0,0.0,0,1,905667.1103231412,0.2548783041587463,14,mature,1,0,1,1,1,1,3,1,440846.1028301381,26526.27172924328,0.1105303266984605,0.0373189000667847,0.1621090929858406,193255.55560063344,14754.356285963246,6,19,29,49546.8159579412,692,96175,83,high,3715,476,100,mobile,48,female,highschool,self-employed,Eldoret,1,low,43.0,30433.56825585119,3374.0,35469.24395337041,0.20236149358081268,0.03372691559680211,0.1010669828097214,0.016844497134953566,0.21008403361344538,0.12812920592193808,56.833333333333336,68.21460075079779,0.885934342912036,8766.24637610733,778.5563953850818,0.015571127907701637,0.8378909070141594,0.1010669828097214,0.016844497134953566,1.96805998138958,0.10879085344639935,0.5081145948071837,0.1199421965317919,0.9999999999999999,0,0.0,36.1,0.195,43727.61994680313,Small,Small,0,Rapid Growth
1520,SME_1520,160757.3906139293,0.0,0.0745694086976416,8144.3075959989565,14940.153204163733,81,5,10,agriculture,0,0.0,0,4,759444.3014928028,0.3035828783971802,6,mature,1,1,1,0,1,1,1,1,460967.2277867129,6258.382122821958,0.0725470199097267,0.0204730251394687,0.1775037845048358,176056.27934553768,23954.91159328502,13,47,1,19785.77325392956,2800,23903,475,high,3049,1492,782,mobile,24,female,master,employed,Nairobi,1,medium,43.3,164903.65057075242,3011.0,13174.622859503068,-0.02514353043411943,-0.0041905884056865714,0.01262039189637994,0.002103398649396657,0.5241286863270778,0.48934076746474253,6.333333333333333,14.930164529915587,0.9254305913023584,0.0,1984.6591433818433,0.039693182867636866,0.8224962154951642,0.01262039189637994,0.002103398649396657,10.760089834227882,0.24647115814062598,0.0929360270598296,0.16964285714285715,0.9999999999999999,0,0.0,33.8,0.014,163007.99408252432,Medium,Medium,0,Stable
1521,SME_1521,99049.65273261012,0.185192136524357,0.1881086810286598,13070.32362448402,42917.80275795484,52,43,11,services,1,29137.52762005515,1,6,687357.8742393557,0.0668905501154916,32,growth,1,1,1,0,0,1,4,1,396252.6780641495,12719.912948182347,0.0861488922904853,0.0260808729643426,0.1469519520117184,149270.89649265315,8793.62304842237,13,25,12,17148.780208371794,2386,98105,190,low,4985,2871,367,mobile,24,male,master,self-employed,Kisumu,0,medium,71.2,97807.21804106758,4954.0,35852.07741084795,0.01270289367621993,0.002117148946036655,0.006257569640694388,0.0010429282734490646,0.1278300243817485,0.5759277833500501,5.166666666666667,19.14973129298444,0.8118913189713401,18343.216811547685,1904.801014088656,0.03809602028177312,0.8530480479882816,0.006257569640694388,0.0010429282734490646,2.307891978795471,0.1196311122092443,0.43329584278113287,0.07963118189438391,1.0,1,0.2941709215146213,30.2,0.057,104695.48293836889,Small,Medium,1,Growing
1522,SME_1522,66067.6457773404,0.0,0.2007687836227062,276.2293611912924,49930.57135187271,18,10,16,services,0,0.0,0,6,950926.4715549836,0.0975324603947185,29,growth,1,1,0,1,1,1,1,1,369849.56273983343,19350.96138349713,0.0754055190521622,0.0330897287301672,0.2404375070760439,158312.5449377302,25933.538870248944,11,33,39,37431.91651096739,4659,74886,415,medium,3144,3144,2321,physical,34,male,phd,self-employed,Eldoret,1,low,44.9,64968.193720882555,3118.0,73122.89675958818,0.01692292787423529,0.0028204879790392147,0.008338678640153944,0.0013897797733589906,0.7382315521628499,1.0,4.333333333333333,33.46498849296146,0.7992312163772938,0.0,3670.4247654078,0.07340849530815599,0.7595624929239562,0.008338678640153944,0.0013897797733589906,1.3231902617686035,0.08429413539077207,0.7557492137701944,0.08907490877870788,0.9999999999999999,0,0.0,29.7,-0.022,64614.15757023891,Small,Small,0,Stable
1523,SME_1523,45620.90845823842,0.0824034637533754,0.4130129195253645,3884.409574180817,31482.061711622868,79,42,16,tech,0,0.0,0,8,298706.44527458126,0.1087778165403875,24,startup,1,1,0,0,1,1,1,1,159996.79337619632,49212.83112155084,0.0852238257561489,0.0470392325583131,0.1872564200756084,135522.81027353092,15623.544692443704,5,31,27,29727.96297106314,2699,59949,300,medium,1824,1824,1824,online,45,female,none,self-employed,Other,0,medium,46.6,41943.66640590047,1747.0,30408.729742651045,0.08767097317512157,0.014611828862520262,0.044075558099599316,0.00734592634993322,1.0,1.0,12.833333333333334,39.75712717891219,0.5869870804746355,3759.3208765345066,577.4798539017521,0.011549597078035042,0.8127435799243916,0.044075558099599316,0.00734592634993322,1.4491080309837403,0.0895723889281204,0.6900796756478816,0.11115227862171174,0.9999999999999999,0,0.0,28.1,0.01,46077.1175428208,Small,Small,0,Stable
1524,SME_1524,37086.99978831862,0.2640416455430662,0.2078191824463357,5865.47662754456,39757.03612557612,18,17,24,manufacturing,1,365839.3659431592,0,2,99536.22267574194,0.3940009409240935,3,growth,1,1,1,1,0,0,3,1,313879.28682064865,40076.41295974495,0.1072881794447452,0.0497083631267276,0.1468190903906426,28000.722819420214,40941.15213311391,13,32,30,32960.183932412954,2881,59761,338,medium,2325,81,81,online,45,female,phd,self-employed,Nairobi,1,low,67.2,36385.73529908467,2303.0,36466.14175223323,0.01927306081544526,0.0032121768025742104,0.009552757273122015,0.0015921262121870025,1.0,0.03483870967741935,3.6666666666666665,22.30707536744417,0.7921808175536643,9792.512452362997,2060.3888771288125,0.04120777754257625,0.8531809096093574,0.009552757273122015,0.0015921262121870025,0.9328411622832257,0.0658991025242693,1.0719938617978608,0.11732037486983686,1.0,1,1.0,29.0,0.021,37865.82678387331,Small,Small,0,Stable
1525,SME_1525,43393.39869344135,0.1092752576625562,0.1715477222578194,2671.349480145905,39087.29294076372,24,39,18,transport,0,0.0,0,3,829615.8871482251,0.2633474732775585,22,mature,1,1,1,0,1,1,2,0,363391.184243563,42831.34122730368,0.062810924639081,0.0425397891451737,0.1584083336792901,27901.928109344964,20098.423242195106,7,39,11,26618.14088199964,4618,41085,219,low,4433,969,969,physical,55,male,bachelor,self-employed,Kisumu,0,low,55.2,43083.945066089604,4417.0,39667.28660104729,0.0071825740859396865,0.0011970956809899478,0.003622368123160516,0.0006037280205267527,1.0,0.21858786374915407,2.6666666666666665,13.27400557600344,0.8284522777421806,4741.824823079833,1808.0582788933896,0.03616116557786779,0.8415916663207099,0.003622368123160516,0.0006037280205267527,1.1101663847430794,0.07467667997075308,0.9007658795500508,0.04742312689475964,1.0,0,0.0,29.4,0.033,44825.38085032491,Small,Small,0,Stable
1526,SME_1526,90393.94317487851,0.0678284024913719,0.2082549394958161,910.3631823476064,17766.985410977348,23,24,22,manufacturing,0,0.0,0,8,998448.62437627,0.272661921405323,20,startup,1,1,0,0,1,1,3,1,179638.84137338196,35038.26000689548,0.1028355140391137,0.042480252964542,0.3014533960099665,109751.43852006143,39843.29415679708,16,4,12,25707.07469026149,283,83342,470,low,3474,2095,1060,mobile,23,male,bachelor,self-employed,Eldoret,1,medium,58.6,88672.08093820412,3441.0,21104.79742185553,0.019418313165272014,0.0032363855275453356,0.00959023539668701,0.0015983725661145017,0.5059665871121718,0.6030512377662637,5.5,19.859038438553156,0.7917450605041839,6131.2767604478595,3930.171442386022,0.07860342884772044,0.6985466039900334,0.00959023539668701,0.0015983725661145017,5.087747925938439,0.18062782146329265,0.19655061818251326,1.6607773851590106,0.9999999999999999,0,0.0,31.6,0.094,98890.9738333171,Small,Small,0,Growing
1527,SME_1527,164831.04019999492,0.1361443589710722,0.4677948501231317,0.0,28713.51901285436,12,38,23,services,0,0.0,0,7,586863.7892597954,0.3129438050018736,8,growth,0,1,1,0,1,1,4,1,229238.5995917887,18157.75288154712,0.0812122280330141,0.032458238361955,0.1737010875173563,121112.92806624668,32445.976517370204,7,9,2,15748.39648505192,459,74452,32,high,4844,3063,59,mobile,45,female,master,self-employed,Mombasa,1,medium,52.4,149042.7054528802,4600.0,23864.5434167661,0.10593161670771059,0.017655269451285097,0.05304347826086957,0.008840579710144928,0.019262161279791055,0.6323286540049546,40.666666666666664,11.179367992628002,0.5322051498768683,22440.816306563338,13735.920016666243,0.27471840033332484,0.8262989124826436,0.05304347826086957,0.008840579710144928,5.740537762933341,0.19081397085267815,0.17419970764011017,0.06971677559912855,1.0,0,0.0,31.8,0.017,167633.1678833948,Medium,Medium,0,Stable
1528,SME_1528,125606.91867327708,0.2947534436714486,0.3019565061565428,1627.7116000887638,41652.84706321068,23,27,24,tech,1,455871.1161622608,0,6,77633.20015442822,0.0953345580674758,14,mature,1,1,1,1,1,1,4,0,476172.6340665371,36925.1556585753,0.1154465176576801,0.0371285071691145,0.2199011819418404,194505.28981227908,45839.61770004563,7,35,28,29780.01868232814,3332,44105,465,medium,2576,2355,1902,online,48,male,bachelor,self-employed,Eldoret,1,low,66.1,119551.38190638354,2512.0,45308.122882981676,0.05065216871884771,0.00844202811980795,0.025477707006369428,0.004246284501061571,0.8076433121019109,0.9142080745341615,10.666666666666666,22.961624412186925,0.6980434938434572,37023.071827908,5461.170377099003,0.10922340754198007,0.7800988180581596,0.025477707006369428,0.004246284501061571,3.0155662224640034,0.13901783642210153,0.33161268107815095,0.13955582232893157,1.0,1,1.0,30.5,0.079,135529.86524846597,Medium,Medium,0,Growing
